frecuencia,X,Y,R,T
200,5.0042897782986984e-05,0.0023421389050781727,0.002342673484236002,88.7759780883789
400,0.00015357030497398227,0.004480696748942137,0.0044833277352154255,88.03702545166016
600,0.00031262601260095835,0.006681813858449459,0.006689123343676329,87.32122039794922
800,0.0005390345468185842,0.009014951065182686,0.009031051769852638,86.57815551757812
1000,0.0008301383350044489,0.011372754350304604,0.011403012089431286,85.8251724243164
1200,0.0011768295662477612,0.01367990393191576,0.013730430044233799,85.08316040039062
1400,0.0015475586988031864,0.01577790267765522,0.01585361547768116,84.39811706542969
1600,0.002019200474023819,0.01811928302049637,0.01823144592344761,83.64122772216797
1800,0.0025309978518635035,0.02035435102880001,0.02051110751926899,82.91183471679688
2000,0.003103735391050577,0.022592660039663315,0.022804856300354004,82.17777252197266
2200,0.0037202078383415937,0.024768762290477753,0.025046586990356445,81.45816040039062
2400,0.004366603679955006,0.026851801201701164,0.02720453031361103,80.76348876953125
2600,0.0050946492701768875,0.029011134058237076,0.029455075040459633,80.03983306884766
2800,0.0058590867556631565,0.031101491302251816,0.03164856508374214,79.33130645751953
3000,0.006627412047237158,0.033053621649742126,0.03371148928999901,78.66224670410156
3200,0.007508248556405306,0.035146575421094894,0.03593961149454117,77.94133758544922
3400,0.008410760201513767,0.03714777156710625,0.03808802738785744,77.24254608154297
3600,0.009384214878082275,0.03917229548096657,0.040280669927597046,76.52796173095703
3800,0.01031609158962965,0.04099464789032936,0.042272720485925674,75.87508392333984
4000,0.011362706311047077,0.04292980581521988,0.044408101588487625,75.17484283447266
4200,0.012462654151022434,0.04485076665878296,0.046550069004297256,74.47101593017578
4400,0.013579090125858784,0.0466945543885231,0.04862893372774124,73.78521728515625
4600,0.014653998427093029,0.04837707057595253,0.050547804683446884,73.14779663085938
4800,0.015823079273104668,0.05012177303433418,0.05256007984280586,72.47946166992188
5000,0.017076190561056137,0.05190030485391617,0.054637327790260315,71.78780364990234
5200,0.01824912428855896,0.05348404496908188,0.056511715054512024,71.16000366210938
5400,0.019477110356092453,0.05506978929042816,0.058412667363882065,70.52230072021484
5600,0.02071513421833515,0.05659380927681923,0.06026587635278702,69.89575958251953
5800,0.022093534469604492,0.058218471705913544,0.06226969137787819,69.21855926513672
6000,0.023375695571303368,0.05965949594974518,0.06407556682825089,68.60382843017578
6200,0.024882107973098755,0.06128226965665817,0.0661410316824913,67.9016342163086
6400,0.02610040456056595,0.06253086030483246,0.0677594244480133,67.34432220458984
6600,0.027516722679138184,0.06392570585012436,0.06959645450115204,66.71060180664062
6800,0.028945239260792732,0.06527512520551682,0.07140496373176575,66.08584594726562
7000,0.030340123921632767,0.06653417646884918,0.07312536984682083,65.48661804199219
7200,0.0318063348531723,0.06780685484409332,0.07489601522684097,64.87001037597656
7400,0.03327856585383415,0.06902943551540375,0.07663240283727646,64.26163482666016
7600,0.034660980105400085,0.07012512534856796,0.07822349667549133,63.69803237915039
7800,0.03621833398938179,0.07131292670965195,0.07998313009738922,63.07493591308594
8000,0.03758694976568222,0.07231207937002182,0.08149733394384384,62.535125732421875
8200,0.03918427228927612,0.07343222200870514,0.08323279023170471,61.915103912353516
8400,0.04054546728730202,0.07434245198965073,0.08468019217252731,61.39248275756836
8600,0.04207148775458336,0.0753251388669014,0.08627796173095703,60.815242767333984
8800,0.0435711108148098,0.07624789327383041,0.08781903237104416,60.25461196899414
9000,0.045083463191986084,0.07713646441698074,0.08934512734413147,59.695255279541016
9200,0.04648862034082413,0.07792553305625916,0.09073907881975174,59.180641174316406
9400,0.04803838953375816,0.07876677066087723,0.09225989878177643,58.62175369262695
9600,0.04949932545423508,0.07951799035072327,0.09366586059331894,58.09805679321289
9800,0.050954822450876236,0.08023089915513992,0.09504415839910507,57.58027267456055
10000,0.05241714045405388,0.08091767877340317,0.09641175717115402,57.06549835205078
10200,0.053923074156045914,0.08159467577934265,0.09780281037092209,56.540672302246094
10400,0.05537955090403557,0.08221631497144699,0.09912829101085663,56.036441802978516
10600,0.05682211369276047,0.08280066400766373,0.10042262822389603,55.540061950683594
10800,0.05825244262814522,0.08335532248020172,0.10169295221567154,55.05242156982422
11000,0.05966563522815704,0.0838722214102745,0.10292976349592209,54.57243347167969
11200,0.06103648617863655,0.08435307443141937,0.10411961376667023,54.111122131347656
11400,0.06250204145908356,0.08483897894620895,0.10537627339363098,53.62041473388672
11600,0.06391093879938126,0.0852748453617096,0.10656643658876419,53.14954376220703
11800,0.06524451822042465,0.08566879481077194,0.1076846793293953,52.70745086669922
12000,0.06664460152387619,0.08605284243822098,0.10884205996990204,52.243595123291016
12200,0.06812747567892075,0.08643744140863419,0.11005809158086777,51.7558479309082
12400,0.06943001598119736,0.08674994856119156,0.11111291497945786,51.32808303833008
12600,0.07086345553398132,0.08706966787576675,0.11226200312376022,50.85886001586914
12800,0.07211185991764069,0.08733406662940979,0.11325793713331223,50.453468322753906
13000,0.07351981848478317,0.08761247992515564,0.11437267810106277,49.99837875366211
13200,0.07479460537433624,0.08783858269453049,0.1153683215379715,49.58558654785156
13400,0.07616245746612549,0.08805635571479797,0.11642439663410187,49.14253234863281
13600,0.07733817398548126,0.0882357582449913,0.11733176559209824,48.765602111816406
13800,0.07859890162944794,0.0884043350815773,0.11829249560832977,48.360206604003906
14000,0.0799090638756752,0.08855457603931427,0.11927854269742966,47.93782424926758
14200,0.0812307670712471,0.08869528770446777,0.12027174234390259,47.51527404785156
14400,0.08233674615621567,0.0887908935546875,0.12109155207872391,47.159908294677734
14600,0.0836661234498024,0.08889985084533691,0.12207867950201035,46.7371826171875
