Barrido en frecuencia -> f_inicial:200, f_final:200000, f_step:200
Parametros -> N: 512, Fuente: 1, F_dac:199791.975319 
Formato -> f,r,phi

200.000000000000,3669.081299989771,-0.742906179339
400.000000000000,3667.762513121404,-1.478040058343
600.000000000000,3665.683442754126,-2.215261259879
800.000000000000,3662.994415029871,-2.947926953371
1000.000000000000,3659.751219971060,-3.678858075535
1200.000000000000,3655.939652917723,-4.406981882944
1400.000000000000,3651.491508738180,-5.134025122964
1600.000000000000,3646.508874825103,-5.857098453281
1800.000000000000,3640.867241438817,-6.578669126017
2000.000000000000,3634.742594888952,-7.295932345455
2200.000000000000,3628.065102476380,-8.012938058792
2400.000000000000,3620.793659510531,-8.723567104984
2600.000000000000,3612.990204594088,-9.432863508995
2800.000000000000,3604.724507028856,-10.137142256586
3000.000000000000,3595.928300394067,-10.839767729572
3200.000000000000,3586.492034243892,-11.535532830786
3400.000000000000,3576.664525053819,-12.230051425796
3600.000000000000,3566.377745718693,-12.917967164672
3800.000000000000,3555.673045548759,-13.603140619896
4000.000000000000,3544.503799279268,-14.282693162116
4200.000000000000,3532.881272554612,-14.958215281892
4400.000000000000,3520.863027151903,-15.627964863584
4600.000000000000,3508.420852013039,-16.293752655709
4800.000000000000,3495.633227283453,-16.953052180973
5000.000000000000,3482.417887410891,-17.608226362010
5200.000000000000,3468.851073992781,-18.257558504881
5400.000000000000,3455.022906329420,-18.901674379225
5600.000000000000,3440.773634455892,-19.539555583092
5800.000000000000,3426.396805616189,-20.172199906285
6000.000000000000,3411.618940248705,-20.799739912465
6200.000000000000,3396.522833828787,-21.419660057424
6400.000000000000,3381.241550778164,-22.036080618143
6600.000000000000,3365.687342928807,-22.645525073544
6800.000000000000,3349.860279738771,-23.249091180971
7000.000000000000,3333.818734521738,-23.845687823186
7200.000000000000,3317.608542665425,-24.437925299679
7400.000000000000,3301.187228841012,-25.022487776458
7600.000000000000,3284.660062921158,-25.601181430770
7800.000000000000,3267.945849925735,-26.173708574913
8000.000000000000,3250.937766820417,-26.741188358070
8200.000000000000,3233.947815393889,-27.301204382792
8400.000000000000,3216.797741107871,-27.857179309513
8600.000000000000,3199.693428135489,-28.405901051775
8800.000000000000,3182.047773431968,-28.946997838536
