Barrido en frecuencia -> f_inicial:200, f_final:125000, f_step:200
Parametros -> N: 2000, Fuente: 1, F_dac:124794.896692 
Formato -> f,r,phi

200.000000000000,3671.857029041295,-0.729713957248
400.000000000000,3670.479621264556,-1.453791432565
600.000000000000,3668.616197521775,-2.177139437151
800.000000000000,3666.119360605381,-2.897359949357
1000.000000000000,3663.070562890569,-3.617354748692
1200.000000000000,3659.438678580979,-4.333655934247
1400.000000000000,3655.311202467296,-5.049889813823
1600.000000000000,3650.540644908615,-5.762159461210
1800.000000000000,3645.240482640625,-6.473578973262
2000.000000000000,3639.399654050005,-7.180692170086
2200.000000000000,3633.029137175457,-7.886748481240
2400.000000000000,3626.127795122693,-8.588326246642
2600.000000000000,3618.630541414900,-9.288180545469
2800.000000000000,3610.666673445084,-9.983070473430
3000.000000000000,3602.185092762515,-10.684828575038
3200.000000000000,3593.255828588000,-11.363619845914
3400.000000000000,3583.859005102307,-12.049055855635
3600.000000000000,3573.990778637116,-12.729241819661
3800.000000000000,3563.662746840000,-13.406171230880
4000.000000000000,3552.898882791393,-14.077711180378
4200.000000000000,3541.688072441534,-14.746013507741
4400.000000000000,3530.120891344728,-15.408214243722
4600.000000000000,3518.147138947172,-16.067576393166
4800.000000000000,3505.759816183386,-16.720158909148
5000.000000000000,3493.008044272050,-17.368969899983
5200.000000000000,3479.949308807689,-18.011764469244
5400.000000000000,3466.533129190672,-18.649083183222
5600.000000000000,3452.793024031652,-19.282516694930
5800.000000000000,3438.889014631302,-19.908643213795
6000.000000000000,3424.528720741414,-20.531465720565
6200.000000000000,3409.946228820417,-21.147623617600
6400.000000000000,3395.123709104237,-21.759457078726
6600.000000000000,3379.844402563870,-22.364922166486
6800.000000000000,3364.513042114291,-22.965244011138
7000.000000000000,3348.949288200126,-23.558468880923
7200.000000000000,3333.153393740931,-24.147252202803
7400.000000000000,3317.158547770737,-24.728306657134
7600.000000000000,3300.942148909697,-25.305350574977
7800.000000000000,3284.627458178881,-25.875090974101
8000.000000000000,3268.107908200776,-26.440164295058
8200.000000000000,3251.502822150541,-26.997933043131
8400.000000000000,3234.763816475959,-27.551385145348
8600.000000000000,3217.965643798523,-28.097768925254
8800.000000000000,3200.902734400403,-28.638747029952
9000.000000000000,3183.883079757191,-29.172792390894
9200.000000000000,3166.671394231488,-29.702849159789
9400.000000000000,3149.494592202982,-30.225262058775
9600.000000000000,3132.121940071293,-30.742680625248
9800.000000000000,3114.767676016848,-31.252598417648
10000.000000000000,3097.327169468911,-31.759858946868
10200.000000000000,3080.009726521429,-32.259412145302
10400.000000000000,3062.574399486622,-32.752952008828
10600.000000000000,3044.995516595161,-33.241062587680
10800.000000000000,3027.465517595105,-33.722987999659
11000.000000000000,3009.966860423849,-34.199826197190
11200.000000000000,2992.491762594630,-34.671251498045
11400.000000000000,2974.966129198794,-35.136194818893
11600.000000000000,2957.488666888090,-35.595674890591
11800.000000000000,2940.027849002749,-36.050158434974
12000.000000000000,2922.678493344245,-36.533295092743
12200.000000000000,2905.280539931151,-36.941806604101
12400.000000000000,2887.928381656179,-37.380401659568
12600.000000000000,2870.612732577116,-37.812085498099
12800.000000000000,2853.394823401768,-38.240644327388
13000.000000000000,2836.165441859681,-38.661998331614
13200.000000000000,2819.025183482919,-39.076958968650
13400.000000000000,2801.926656926179,-39.489931263228
13600.000000000000,2784.909707167928,-39.895455514310
13800.000000000000,2767.980542221853,-40.297925952968
14000.000000000000,2751.233541857345,-40.693147699049
14200.000000000000,2734.367378904741,-41.084798970611
14400.000000000000,2717.806547443610,-41.472151280180
14600.000000000000,2701.165133844481,-41.853748240809
14800.000000000000,2684.678428750429,-42.231221775285
15000.000000000000,2668.301979725389,-42.604333223184
15200.000000000000,2652.004043013915,-42.970945986391
15400.000000000000,2635.673796824686,-43.332585950970
15600.000000000000,2619.611109408221,-43.692955552703
15800.000000000000,2603.572690994138,-44.044359452488
16000.000000000000,2587.623755287461,-44.396565177690
16200.000000000000,2571.800812206610,-44.742374388000
16400.000000000000,2556.103231447909,-45.083502891393
16600.000000000000,2540.512746662623,-45.420965215372
16800.000000000000,2524.963130081783,-45.753814671970
17000.000000000000,2509.540003355260,-46.078612046926
17200.000000000000,2494.246705980622,-46.454908388016
17400.000000000000,2479.103901457278,-46.724252642608
17600.000000000000,2464.040718437946,-47.041216323060
17800.000000000000,2449.131903526998,-47.356067914289
18000.000000000000,2434.207181408174,-47.664809761744
18200.000000000000,2419.527614622443,-47.969931700412
18400.000000000000,2404.906020494554,-48.271982736009
18600.000000000000,2390.417348254226,-48.569662094290
18800.000000000000,2376.007357298357,-48.864145509927
19000.000000000000,2361.832388786351,-49.152798946662
19200.000000000000,2347.638031267395,-49.443238099499
19400.000000000000,2333.631694509594,-49.722350039699
19600.000000000000,2319.607703003504,-50.005881242487
19800.000000000000,2305.793088673688,-50.283340676511
20000.000000000000,2292.107531909558,-50.557720733254
20200.000000000000,2278.528088504577,-50.827329911267
20400.000000000000,2265.043742937430,-51.094685797675
20600.000000000000,2251.699280560857,-51.358703832332
20800.000000000000,2238.449129139429,-51.680396087844
21000.000000000000,2225.379093556309,-51.875245837601
21200.000000000000,2212.213188919251,-52.132439490723
21400.000000000000,2199.332080046273,-52.382159354985
21600.000000000000,2186.565024918047,-52.633368948434
21800.000000000000,2173.701910401603,-52.879648559314
22000.000000000000,2161.096944701069,-53.122867319081
22200.000000000000,2148.585614154550,-53.363410127429
22400.000000000000,2136.258809961900,-53.601269578220
22600.000000000000,2124.007914001342,-53.835196251562
22800.000000000000,2111.806625819143,-54.067046880672
23000.000000000000,2099.715761389104,-54.299167711779
23200.000000000000,2087.958555079179,-54.524958347683
23400.000000000000,2076.068552153690,-54.748714414147
23600.000000000000,2064.300930787885,-54.969850538598
23800.000000000000,2052.760179040316,-55.191073447837
24000.000000000000,2041.128703203927,-55.404527437528
24200.000000000000,2029.577050167946,-55.620676960789
24400.000000000000,2018.295435468918,-55.832738484112
24600.000000000000,2007.065079707085,-56.041796125318
24800.000000000000,1995.939924599592,-56.249943870791
25000.000000000000,1984.892573560759,-56.453288683327
25200.000000000000,1973.987092436416,-56.654426689149
25400.000000000000,1963.183890874348,-56.928191543426
25600.000000000000,1952.439430870807,-57.134808114486
25800.000000000000,1941.798126034542,-57.253668332215
26000.000000000000,1931.142543750852,-57.446035789501
26200.000000000000,1920.789235307988,-57.637532237126
26400.000000000000,1910.443174474238,-57.829793648483
26600.000000000000,1900.067706000986,-58.013926235818
26800.000000000000,1889.813997650717,-58.201665512562
27000.000000000000,1879.729017384378,-58.389005974348
27200.000000000000,1869.804500376973,-58.565404883418
27400.000000000000,1859.915824882537,-58.826142528671
27600.000000000000,1850.120389875558,-58.925196070265
27800.000000000000,1840.357512830210,-59.101783613220
28000.000000000000,1830.735338442830,-59.273925727686
28200.000000000000,1821.179337333489,-59.455741715516
28400.000000000000,1811.619969454519,-59.624126982461
28600.000000000000,1802.241432041181,-59.787253729257
28800.000000000000,1792.918335383532,-59.961268724895
29000.000000000000,1783.621122222406,-60.132424456929
29200.000000000000,1774.578271746532,-60.285089448234
29400.000000000000,1765.407339194202,-60.537000169861
29600.000000000000,1756.446915225022,-60.610052843200
29800.000000000000,1747.583233961195,-60.767836663078
30000.000000000000,1738.819641346402,-60.925198762535
30200.000000000000,1729.999890755169,-61.082656308725
30400.000000000000,1721.347938276471,-61.236126142323
30600.000000000000,1712.689160530388,-61.388622652678
30800.000000000000,1704.215398172624,-61.538298673628
31000.000000000000,1695.597447167418,-61.693212560089
31200.000000000000,1687.166209797662,-61.844681612578
31400.000000000000,1678.909253889311,-61.984069695533
31600.000000000000,1670.712431467722,-62.129227225530
31800.000000000000,1662.436822019919,-62.278763049571
32000.000000000000,1654.294022047885,-62.421857025323
32200.000000000000,1646.391083455092,-62.555564170776
32400.000000000000,1638.362619189033,-62.699285888869
32600.000000000000,1630.460164406431,-62.838100481170
32800.000000000000,1622.662009663878,-62.975104410500
33000.000000000000,1614.772118657299,-63.112811443542
33200.000000000000,1607.091535342696,-63.244707404921
33400.000000000000,1599.440173136156,-63.379887434003
33600.000000000000,1591.974872513914,-63.507988322260
33800.000000000000,1584.432200369771,-63.638160350629
34000.000000000000,1576.895375461408,-63.771360433824
34200.000000000000,1569.445270603263,-63.897576146535
34400.000000000000,1562.099092950381,-64.027439428578
34600.000000000000,1554.897927902946,-64.150561494663
34800.000000000000,1547.776336654722,-64.274149229721
35000.000000000000,1540.514060112680,-64.397785464740
35200.000000000000,1533.336193596104,-64.520101725928
35400.000000000000,1526.437085629107,-64.640954077599
35600.000000000000,1519.506325579910,-64.758794327660
35800.000000000000,1512.618474431764,-64.878765719557
36000.000000000000,1505.725471927167,-64.997248606129
36200.000000000000,1498.903122797179,-65.113375042714
36400.000000000000,1492.162273896043,-65.230138911068
36600.000000000000,1485.524524971327,-65.340466040092
36800.000000000000,1478.823680963385,-65.459364593944
37000.000000000000,1472.336324151177,-65.568305080861
37200.000000000000,1465.800101748208,-65.681014672558
37400.000000000000,1459.283374394664,-65.792682508756
37600.000000000000,1452.782774082040,-65.903789941238
37800.000000000000,1446.374815137456,-66.007848123131
38000.000000000000,1440.102080509113,-66.116646353143
38200.000000000000,1433.940957539688,-66.223500030482
38400.000000000000,1427.534500388314,-66.332181870106
38600.000000000000,1421.458109383560,-66.544853680039
38800.000000000000,1415.289617808839,-66.537414660999
39000.000000000000,1409.235119557655,-66.639375703637
39200.000000000000,1403.205916705700,-66.743464486270
39400.000000000000,1397.264493830206,-66.843117156458
39600.000000000000,1391.326634934074,-66.944166093029
39800.000000000000,1385.411088795137,-67.043024173700
40000.000000000000,1379.559233558917,-67.142943603843
40200.000000000000,1373.796174325995,-67.240949586285
40400.000000000000,1368.033664080166,-67.337383586696
40600.000000000000,1362.315735470973,-67.434593095013
40800.000000000000,1356.652249376800,-67.528599649391
41000.000000000000,1351.058715117620,-67.622365907125
41200.000000000000,1345.421899360235,-67.718234007244
41400.000000000000,1339.954727071213,-67.806865804051
41600.000000000000,1334.494206723333,-67.895869909935
41800.000000000000,1328.925985007766,-67.993420924757
42000.000000000000,1323.543225305634,-68.083266041437
42200.000000000000,1318.139209332174,-68.174712582949
42400.000000000000,1312.848399369808,-68.263073136172
42600.000000000000,1307.528065910243,-68.351771465345
42800.000000000000,1302.261793384120,-68.438058428674
43000.000000000000,1297.080366479685,-68.526100369732
43200.000000000000,1291.890212367834,-68.612873354790
43400.000000000000,1286.767244552580,-68.823447798744
43600.000000000000,1281.688275805248,-68.909347194378
43800.000000000000,1276.638737157223,-68.867682417892
44000.000000000000,1271.599893751360,-68.951685778209
44200.000000000000,1266.626914668125,-69.035398455464
44400.000000000000,1261.628564299748,-69.116720253398
44600.000000000000,1256.749690280868,-69.198144254679
44800.000000000000,1251.862103466971,-69.279790163677
45000.000000000000,1247.029147324955,-69.360860574366
45200.000000000000,1242.194213113245,-69.439647702174
45400.000000000000,1237.444305962074,-69.518638938892
45600.000000000000,1232.705216927545,-69.596874296824
45800.000000000000,1228.004367188229,-69.674772307884
46000.000000000000,1223.324438055961,-69.752258607934
46200.000000000000,1218.710951934964,-69.830447336431
46400.000000000000,1214.076257644461,-69.906833423967
46600.000000000000,1209.526730309565,-69.981201668814
46800.000000000000,1204.943041839892,-70.056506887470
47000.000000000000,1200.457654438485,-70.130622271485
47200.000000000000,1195.988576804577,-70.205743517046
47400.000000000000,1191.553776400461,-70.277926923250
47600.000000000000,1187.104416520080,-70.351008672850
47800.000000000000,1182.755201481068,-70.422402219871
48000.000000000000,1178.424577711822,-70.496089698356
48200.000000000000,1174.050462891784,-70.568086013255
48400.000000000000,1169.756598938147,-70.637280864553
48600.000000000000,1165.479448988345,-70.708644705729
48800.000000000000,1161.243923265151,-70.920170659732
49000.000000000000,1157.075104436066,-70.847265418389
49200.000000000000,1152.909140904415,-70.915584677602
49400.000000000000,1148.741027035658,-70.984024502398
49600.000000000000,1144.592155304256,-71.051270569455
49800.000000000000,1140.467250290705,-71.118868055254
50000.000000000000,1136.398086881477,-71.186709843047
50200.000000000000,1132.369021101316,-71.251752937134
50400.000000000000,1128.344016021048,-71.316920054010
50600.000000000000,1124.328165703961,-71.381792340640
50800.000000000000,1120.429641960436,-71.447362401428
51000.000000000000,1116.465440903248,-71.512605560714
51200.000000000000,1112.549919781398,-71.574713312557
51400.000000000000,1108.712206526026,-71.639553543889
51600.000000000000,1104.845698762524,-71.702804837234
51800.000000000000,1100.990025032306,-71.763934192450
52000.000000000000,1097.182340430226,-71.826579312210
52200.000000000000,1093.408086959094,-71.889925399375
52400.000000000000,1089.667017569428,-71.948587771254
52600.000000000000,1085.932763048978,-72.010005975941
52800.000000000000,1082.286677990477,-72.071500559151
53000.000000000000,1078.552101680278,-72.130381585151
53200.000000000000,1074.885989540354,-72.189853507125
53400.000000000000,1071.317893856728,-72.250868290167
53600.000000000000,1067.687965338782,-72.311048391716
53800.000000000000,1064.101551792668,-72.367406197216
54000.000000000000,1060.514075350861,-72.424834928605
54200.000000000000,1056.999764876162,-72.482702444173
54400.000000000000,1053.499416702071,-72.540609498539
54600.000000000000,1049.983638001767,-72.596835388052
54800.000000000000,1046.523099681541,-72.653362675399
55000.000000000000,1043.076051661673,-72.708496484947
55200.000000000000,1039.603172319207,-72.765666704255
55400.000000000000,1036.225631079581,-72.819480276101
55600.000000000000,1032.804492789953,-72.875413237843
55800.000000000000,1029.443639245154,-72.929775151738
56000.000000000000,1026.131053502693,-72.983251430977
56200.000000000000,1022.782512568694,-73.038224658112
56400.000000000000,1019.530175042301,-73.092047699990
56600.000000000000,1016.187473676776,-73.144884202992
56800.000000000000,1012.924124070786,-73.198903672599
57000.000000000000,1009.683136436562,-73.249414704309
57200.000000000000,1006.481029269163,-73.301766926058
57400.000000000000,1003.290674786178,-73.353430334913
57600.000000000000,1000.074717118875,-73.405535733932
57800.000000000000,996.961971273094,-73.457110153022
58000.000000000000,993.774631242625,-73.507897796569
58200.000000000000,990.649342046642,-73.558757822498
58400.000000000000,987.564093250147,-73.607634555225
58600.000000000000,984.469409734524,-73.657626216556
58800.000000000000,981.410077916223,-73.707839095103
59000.000000000000,978.398890227355,-73.757971032414
59200.000000000000,975.337251446009,-73.805371729462
59400.000000000000,972.346339887197,-73.854751816012
59600.000000000000,969.325720694770,-73.903688895389
59800.000000000000,966.334045260517,-73.952279523302
60000.000000000000,963.381703761401,-73.998658868951
60200.000000000000,960.423709927150,-74.045175600520
60400.000000000000,957.541109359963,-74.092602014960
60600.000000000000,954.589909803533,-74.139708713561
60800.000000000000,951.723826439867,-74.186145965989
61000.000000000000,948.819566600972,-74.232285302075
61200.000000000000,945.946787332956,-74.455566308669
61400.000000000000,943.133094361616,-74.501376775768
61600.000000000000,940.325342504213,-74.370587932140
61800.000000000000,937.516430521645,-74.416002749764
62000.000000000000,934.727468308632,-74.460291579187
62200.000000000000,931.931010924990,-74.505379184000
62400.000000000000,929.154780219371,-74.550946915408
62600.000000000000,926.425383907378,-74.594176821675
62800.000000000000,923.689157361408,-74.637505511750
63000.000000000000,920.990867766267,-74.679917423538
63200.000000000000,918.261227852398,-74.724441206786
63400.000000000000,915.599388516185,-74.768769353414
63600.000000000000,912.958134836217,-74.810921821219
63800.000000000000,910.280391170295,-74.852579680934
64000.000000000000,907.637915638344,-74.897961658993
64200.000000000000,905.039134330567,-74.938664396087
64400.000000000000,902.416670133825,-74.981220388490
64600.000000000000,899.796357502952,-75.021923782005
64800.000000000000,897.252681751577,-75.062728580865
65000.000000000000,894.671187273479,-75.105256569007
65200.000000000000,892.133294496194,-75.144166552935
65400.000000000000,889.595163694383,-75.182882491444
65600.000000000000,887.066069547119,-75.226938337822
65800.000000000000,884.573426351266,-75.267440636642
66000.000000000000,882.103609700736,-75.495811200451
66200.000000000000,879.587579292431,-75.345743884945
66400.000000000000,877.120603168418,-75.386198056617
66600.000000000000,874.658726108108,-75.618110213029
66800.000000000000,872.233074689592,-75.465168847436
67000.000000000000,869.822477814660,-75.504140213837
67200.000000000000,867.395112333921,-75.541845759297
67400.000000000000,864.991422913731,-75.580169303625
67600.000000000000,862.593030551191,-75.618652987053
67800.000000000000,860.223396669473,-75.851419852450
68000.000000000000,857.882854533649,-75.694975826707
68200.000000000000,855.513451535927,-75.731599786212
68400.000000000000,853.229006812705,-75.769243804846
68600.000000000000,850.859274761056,-75.807937187112
68800.000000000000,848.551352241239,-75.842193019355
69000.000000000000,846.273073334950,-75.879543612830
69200.000000000000,843.967025475156,-75.915453148617
69400.000000000000,841.686929642498,-75.952485127192
69600.000000000000,839.479820601396,-75.990177749822
69800.000000000000,837.209774541605,-76.025181136245
70000.000000000000,834.976030439037,-76.061817835586
70200.000000000000,832.759961710707,-76.095286697966
70400.000000000000,830.519862336445,-76.334109227895
70600.000000000000,828.324509703009,-76.166210541325
70800.000000000000,826.126036563810,-76.201094232131
71000.000000000000,823.929326143296,-76.237836880149
71200.000000000000,821.751930024087,-76.272027710110
71400.000000000000,819.599092912976,-76.306643364870
71600.000000000000,817.477962858260,-76.340078811220
71800.000000000000,815.337093209597,-76.373642837395
72000.000000000000,813.228276821529,-76.407283051913
72200.000000000000,811.084097258872,-76.443295842197
72400.000000000000,808.974375615653,-76.474798842277
72600.000000000000,806.873673206647,-76.509336973523
72800.000000000000,804.805750603882,-76.541395710253
73000.000000000000,802.736997958478,-76.574868475344
73200.000000000000,800.687170306276,-76.818483535388
73400.000000000000,798.630983571695,-76.639655940213
73600.000000000000,796.580467689128,-76.673879064185
73800.000000000000,794.558491397433,-76.704349954300
74000.000000000000,792.521550354920,-76.734346230741
74200.000000000000,790.504817433313,-76.766569536476
74400.000000000000,788.567143747990,-76.800455147986
74600.000000000000,786.507760797119,-76.832500188788
74800.000000000000,784.502339059373,-76.863947676754
75000.000000000000,782.567009220999,-76.894630867036
75200.000000000000,780.595182884144,-76.925833213261
75400.000000000000,778.620888189443,-76.956128452642
75600.000000000000,776.696145807722,-76.988061471705
75800.000000000000,774.779261736100,-77.020540364628
76000.000000000000,772.811503710998,-77.049643231858
76200.000000000000,770.919735450584,-77.079644735483
76400.000000000000,769.002422239439,-77.109724699941
76600.000000000000,767.130781678820,-77.137898586746
76800.000000000000,765.222771667931,-77.171874450828
77000.000000000000,763.342455350242,-77.199902739271
77200.000000000000,761.472004630245,-77.230297353445
77400.000000000000,759.599055043128,-77.258269380806
77600.000000000000,757.761285230370,-77.287974579404
77800.000000000000,755.933128553538,-77.317228190124
78000.000000000000,754.111094005035,-77.347911445925
78200.000000000000,752.251639968877,-77.375886313312
78400.000000000000,750.442289257288,-77.404594359716
78600.000000000000,748.620825513470,-77.432724508186
78800.000000000000,746.855768760768,-77.461004963826
79000.000000000000,745.037206716075,-77.489937249037
79200.000000000000,743.235476990724,-77.518341973111
79400.000000000000,741.492048570468,-77.544322456753
79600.000000000000,739.692319243503,-77.575216532438
79800.000000000000,737.972946872407,-77.601684355368
80000.000000000000,736.213597162390,-77.631870278223
80200.000000000000,734.463601910306,-77.655996075820
80400.000000000000,732.751282245951,-77.692028220286
80600.000000000000,731.007630752154,-77.713114849471
80800.000000000000,729.302944065802,-77.739793531257
81000.000000000000,727.593229295721,-77.766061639793
81200.000000000000,725.868896691463,-77.792369340190
81400.000000000000,724.182212352086,-77.819345201405
81600.000000000000,722.484040809807,-77.847431538054
81800.000000000000,720.817027126011,-77.872491408707
82000.000000000000,719.140525804467,-77.898737706107
82200.000000000000,717.480123319557,-77.918222566027
82400.000000000000,715.841125724720,-77.951985690390
82600.000000000000,714.198056393052,-77.976900367275
82800.000000000000,712.553999096555,-78.002214107599
83000.000000000000,710.951957261953,-78.028324177561
