Barrido en frecuencia -> f_inicial:200, f_final:125000, f_step:200
Parametros -> N: 512, Fuente: 1, F_dac:124794.896692 
Formato -> f,r,phi

200.000000000000,3672.464494631833,-0.729711390875
400.000000000000,3671.085123786591,-1.453097034652
600.000000000000,3669.185468862422,-2.174971150671
800.000000000000,3666.649650357745,-2.894918176559
1000.000000000000,3663.594349622061,-3.613959081008
1200.000000000000,3659.952002626139,-4.329484216790
1400.000000000000,3655.706448250944,-5.045013965069
1600.000000000000,3650.951560090343,-5.760823969165
1800.000000000000,3645.645619170145,-6.466502868411
2000.000000000000,3639.756572226387,-7.172960321601
2200.000000000000,3633.258865363299,-7.877738849206
2400.000000000000,3626.263973382529,-8.584880816269
2600.000000000000,3618.835904081172,-9.284419997679
2800.000000000000,3610.815048141735,-9.970777372891
3000.000000000000,3602.285777695860,-10.662287154966
3200.000000000000,3593.244627239671,-11.348855529850
3400.000000000000,3583.746331991086,-12.032853726986
3600.000000000000,3573.793083494691,-12.711161144930
3800.000000000000,3563.397705718438,-13.397647775091
4000.000000000000,3552.530223029689,-14.056719827014
4200.000000000000,3541.277632470407,-14.723593273977
4400.000000000000,3529.612434701182,-15.384902645258
4600.000000000000,3517.543084650544,-16.041674804913
4800.000000000000,3505.188930549446,-16.693530534734
5000.000000000000,3492.353214948639,-17.340327482046
5200.000000000000,3479.098895515795,-17.980974297780
5400.000000000000,3465.672752289567,-18.616499298560
5600.000000000000,3451.782113521143,-19.248317034045
5800.000000000000,3437.742815784200,-19.873354873678
6000.000000000000,3423.325640276310,-20.510925757719
6200.000000000000,3408.614974869239,-21.106941609158
6400.000000000000,3393.650723993205,-21.716988097448
6600.000000000000,3378.467768718773,-22.318832673915
6800.000000000000,3362.979237312536,-22.918062352504
7000.000000000000,3347.352985550367,-23.508731723627
7200.000000000000,3331.415656419502,-24.094822943100
7400.000000000000,3315.353314449751,-24.695426160000
7600.000000000000,3299.133357949403,-25.248028166805
7800.000000000000,3282.725473036016,-25.814896013209
8000.000000000000,3266.089275575065,-26.377503737391
8200.000000000000,3249.449076020390,-26.932858857469
8400.000000000000,3232.575671899883,-27.482591348698
8600.000000000000,3215.703163968712,-28.026311372484
8800.000000000000,3198.551888098010,-28.564750523710
9000.000000000000,3181.435758577549,-29.095468590980
9200.000000000000,3164.234531454666,-29.622601332209
9400.000000000000,3146.888205954789,-30.142495268493
9600.000000000000,3129.503702437534,-30.683898094301
9800.000000000000,3112.064814803940,-31.164245587676
10000.000000000000,3094.586977580836,-31.665944468638
10200.000000000000,3077.097923740062,-32.190729414674
10400.000000000000,3059.617017325327,-32.653014840166
10600.000000000000,3042.203629296648,-33.140633286820
10800.000000000000,3024.478644961458,-33.617692923440
11000.000000000000,3007.016429470669,-34.090134478584
11200.000000000000,2989.412336822635,-34.559146042831
11400.000000000000,2971.881676624885,-35.021259617687
11600.000000000000,2954.306197085165,-35.476259756890
11800.000000000000,2936.817865669321,-35.964446611467
12000.000000000000,2919.405100164724,-36.374375297399
12200.000000000000,2901.951230113364,-36.812071159600
12400.000000000000,2884.591780691159,-37.247317231066
12600.000000000000,2867.199825960949,-37.674445786143
12800.000000000000,2849.945047985160,-38.098742605253
13000.000000000000,2832.760685765303,-38.518534139210
13200.000000000000,2815.565828741934,-38.931825509329
13400.000000000000,2798.487163463745,-39.338958047668
13600.000000000000,2781.371425936526,-39.740862592604
13800.000000000000,2764.547511176586,-40.140247886896
14000.000000000000,2747.652754063664,-40.531541832935
14200.000000000000,2730.815741337237,-40.961864474632
14400.000000000000,2714.100316960463,-41.302367973196
14600.000000000000,2697.544933161744,-41.680619940464
14800.000000000000,2680.961824236760,-42.054646642353
15000.000000000000,2664.523784300292,-42.422682663933
15200.000000000000,2648.242757359227,-42.787672031020
15400.000000000000,2632.027715274069,-43.146059979927
15600.000000000000,2615.875368298326,-43.502102711076
15800.000000000000,2599.825677870348,-43.851334344191
16000.000000000000,2583.863242890169,-44.197013675181
16200.000000000000,2567.962261477787,-44.584449646824
16400.000000000000,2552.109335055048,-44.870500147276
16600.000000000000,2536.539037830093,-45.202486985473
16800.000000000000,2521.110097397586,-45.539022635134
17000.000000000000,2505.713700998582,-45.863038882071
17200.000000000000,2490.396234788839,-46.184290416206
17400.000000000000,2475.227990835975,-46.499553370229
17600.000000000000,2460.139406316574,-46.814305433261
17800.000000000000,2445.194998796150,-47.122340241147
18000.000000000000,2430.279611891142,-47.426581674710
18200.000000000000,2415.590681227236,-47.722698890380
18400.000000000000,2401.018075162624,-48.023836750547
18600.000000000000,2386.442811032287,-48.314910312438
18800.000000000000,2372.529955889550,-48.625361201430
19000.000000000000,2357.753100796423,-48.897161424691
19200.000000000000,2343.578343282197,-49.178319639986
19400.000000000000,2329.572856693053,-49.456886826217
19600.000000000000,2315.567262506901,-49.735371188943
19800.000000000000,2301.786727177013,-50.009302287958
20000.000000000000,2288.052414724583,-50.335028080379
20200.000000000000,2274.530369480143,-50.542756705431
20400.000000000000,2260.963223353149,-50.805593355865
20600.000000000000,2247.677557588700,-51.069495262001
20800.000000000000,2234.358342365183,-51.327718040629
21000.000000000000,2221.199060575321,-51.578672290655
21200.000000000000,2208.121689544530,-51.829423757331
21400.000000000000,2195.290838280141,-52.077778176172
21600.000000000000,2182.459400686374,-52.383527364236
21800.000000000000,2169.634441792048,-52.559007840164
22000.000000000000,2157.071196723313,-52.804332443137
22200.000000000000,2144.536468702900,-53.043736601839
22400.000000000000,2132.259623420741,-53.275081021065
22600.000000000000,2119.855876051812,-53.502549534691
22800.000000000000,2107.835121933091,-53.799256518856
23000.000000000000,2095.730077233438,-53.958814650419
23200.000000000000,2083.858349640171,-54.248420619593
23400.000000000000,2072.062365856145,-54.402159577946
23600.000000000000,2060.351059021879,-54.622189114352
23800.000000000000,2048.656189898977,-54.834007272492
24000.000000000000,2037.040276031938,-55.053952715156
24200.000000000000,2025.562321131669,-55.264288831692
24400.000000000000,2014.297621977357,-55.462512029710
24600.000000000000,2003.059434218620,-55.668962970880
24800.000000000000,1991.978335776065,-55.945153747134
25000.000000000000,1980.996354689953,-56.073490246008
25200.000000000000,1970.230181694046,-56.274152054101
25400.000000000000,1959.339160062605,-56.472424065207
25600.000000000000,1948.564575309165,-56.669836188232
25800.000000000000,1937.877758646078,-56.860974749440
26000.000000000000,1927.121420032864,-57.048220606520
26200.000000000000,1916.849596389133,-57.232495049305
26400.000000000000,1906.372978374361,-57.417689392593
26600.000000000000,1896.096877446701,-57.607998557866
26800.000000000000,1885.912952552870,-57.782863813354
27000.000000000000,1875.833554456503,-57.966034610523
27200.000000000000,1865.922374791678,-58.141363937365
27400.000000000000,1856.013886466950,-58.314314391288
27600.000000000000,1846.146407955399,-58.489376932733
27800.000000000000,1836.571552190146,-58.654058867866
28000.000000000000,1826.779429273273,-58.843393421195
28200.000000000000,1817.426370610092,-59.010250315221
28400.000000000000,1807.823051211175,-59.266677479117
28600.000000000000,1798.374611083293,-59.348244183195
28800.000000000000,1789.079080691724,-59.504953954862
29000.000000000000,1779.943607253774,-59.659630262939
29200.000000000000,1770.742265925248,-59.819548087136
29400.000000000000,1761.680373854424,-59.977086342174
29600.000000000000,1752.802673220424,-60.134781034306
29800.000000000000,1743.897338053918,-60.288488416594
30000.000000000000,1735.072994139102,-60.447117737552
30200.000000000000,1726.317117272614,-60.593753847035
30400.000000000000,1717.571743022109,-60.737654328929
30600.000000000000,1708.918396270723,-60.894481195644
30800.000000000000,1700.500635469017,-61.038791136727
31000.000000000000,1692.070938632216,-61.274318839539
31200.000000000000,1683.768763344583,-61.326512353155
31400.000000000000,1675.380960538422,-61.468079387918
31600.000000000000,1667.141611933678,-61.613367334676
31800.000000000000,1658.908090408371,-61.758078034553
32000.000000000000,1650.764557820198,-61.988518933614
32200.000000000000,1642.756648053252,-62.030215037143
32400.000000000000,1634.751868990187,-62.169064162744
32600.000000000000,1626.880332996026,-62.302073655864
32800.000000000000,1619.170982843953,-62.444937897006
33000.000000000000,1611.357493444266,-62.570252326532
33200.000000000000,1603.665964112129,-62.697365730516
33400.000000000000,1595.897544980117,-62.826583572499
33600.000000000000,1588.384021934907,-63.052930908710
33800.000000000000,1580.930228653427,-63.080760390750
34000.000000000000,1573.447248218148,-63.212479612485
34200.000000000000,1566.195522351243,-63.325496460780
34400.000000000000,1558.708672524948,-63.455234741895
