frecuencia,X,Y,R,T
200,0.20125994086265564,-0.002584502100944519,0.2012765258550644,-0.7357308268547058
400,0.20115885138511658,-0.0052351271733641624,0.20122696459293365,-1.4907758235931396
600,0.20097501575946808,-0.007822701707482338,0.20112720131874084,-2.2290408611297607
800,0.2007291465997696,-0.01038570236414671,0.20099763572216034,-2.961836338043213
1000,0.20042353868484497,-0.012931015342473984,0.20084024965763092,-3.6915171146392822
1200,0.2000521868467331,-0.0154593950137496,0.20064862072467804,-4.418853759765625
1400,0.19962486624717712,-0.017968663945794106,0.2004319429397583,-5.1434550285339355
1600,0.19912439584732056,-0.020457644015550613,0.2001725286245346,-5.86587381362915
1800,0.19856566190719604,-0.02292530983686447,0.19988469779491425,-6.5858988761901855
2000,0.19795414805412292,-0.025370117276906967,0.19957326352596283,-7.303304672241211
2200,0.19727380573749542,-0.027788402512669563,0.19922135770320892,-8.018049240112305
2400,0.1965511590242386,-0.030181562528014183,0.1988549381494522,-8.729907989501953
2600,0.19576989114284515,-0.03254520520567894,0.19845663011074066,-9.438654899597168
2800,0.1949167400598526,-0.03487546741962433,0.19801221787929535,-10.144298553466797
3000,0.19402213394641876,-0.03717537596821785,0.19755151867866516,-10.846630096435547
3200,0.1930733174085617,-0.03943905979394913,0.1970602571964264,-11.544973373413086
3400,0.1920870989561081,-0.04167051985859871,0.19655506312847137,-12.239836692810059
3600,0.19104965031147003,-0.0438644140958786,0.19602054357528687,-12.930828094482422
3800,0.18995456397533417,-0.04601727053523064,0.19544903934001923,-13.61778450012207
4000,0.1888105720281601,-0.04812924191355705,0.19484828412532806,-14.300578117370605
4200,0.18762166798114777,-0.050199493765830994,0.19422121345996857,-14.97903060913086
4400,0.1864064633846283,-0.05223144590854645,0.19358588755130768,-15.652972221374512
4600,0.1851615160703659,-0.054223109036684036,0.19293765723705292,-16.3222599029541
4800,0.18387435376644135,-0.05616987496614456,0.1922624111175537,-16.986845016479492
5000,0.1825440526008606,-0.05806932598352432,0.19155776500701904,-17.646455764770508
5200,0.18118445575237274,-0.059924423694610596,0.19083696603775024,-18.300966262817383
5400,0.17978569865226746,-0.061730943620204926,0.1900884360074997,-18.950342178344727
5600,0.1783944070339203,-0.06350400298833847,0.18936030566692352,-19.594472885131836
5800,0.1769363284111023,-0.06521652638912201,0.18857267498970032,-20.233259201049805
6000,0.1754593700170517,-0.06688451766967773,0.18777522444725037,-20.866676330566406
6200,0.1739591658115387,-0.06850529462099075,0.18696193397045135,-21.494569778442383
6400,0.17245365679264069,-0.07008527964353561,0.18615102767944336,-22.116857528686523
6600,0.17091123759746552,-0.0716114193201065,0.18530744314193726,-22.733570098876953
6800,0.16936036944389343,-0.07309421896934509,0.1844605654478073,-23.34453582763672
7000,0.16779081523418427,-0.07452918589115143,0.1835983544588089,-23.94979476928711
7200,0.16620798408985138,-0.07591798156499863,0.18272556364536285,-24.54925537109375
7400,0.16460680961608887,-0.07725772261619568,0.18183553218841553,-25.142873764038086
7600,0.16299602389335632,-0.07855184376239777,0.18093670904636383,-25.730575561523438
7800,0.161372572183609,-0.07979828864336014,0.180024653673172,-26.312267303466797
8000,0.15974509716033936,-0.08100174367427826,0.17910829186439514,-26.888139724731445
8200,0.1581079661846161,-0.08215860277414322,0.17818015813827515,-27.45801544189453
8400,0.15646904706954956,-0.08327294886112213,0.1772482693195343,-28.021942138671875
8600,0.15481719374656677,-0.08433797210454941,0.17629878222942352,-28.579710006713867
8800,0.1531701683998108,-0.08536361157894135,0.17535120248794556,-29.131458282470703
9000,0.15151700377464294,-0.08634313941001892,0.17439191043376923,-29.676982879638672
9200,0.14987412095069885,-0.08728648722171783,0.17343927919864655,-30.216463088989258
9400,0.148231640458107,-0.08818811178207397,0.17248119413852692,-30.7498722076416
9600,0.14659038186073303,-0.08904913067817688,0.17151819169521332,-31.27738380432129
9800,0.14495937526226044,-0.08987520635128021,0.17056018114089966,-31.799022674560547
10000,0.1433180272579193,-0.09065362811088562,0.16958224773406982,-32.31476974487305
10200,0.14170563220977783,-0.09140846133232117,0.1686297506093979,-32.82439041137695
10400,0.14006474614143372,-0.09210291504859924,0.1676337569952011,-33.3278694152832
10600,0.1384565532207489,-0.09277760982513428,0.16666704416275024,-33.82543182373047
10800,0.13685446977615356,-0.0934160053730011,0.1656976044178009,-34.31719970703125
11000,0.13524913787841797,-0.09401257336139679,0.16471397876739502,-34.80341720581055
11200,0.1336706429719925,-0.09458734840154648,0.16375166177749634,-35.283790588378906
11400,0.13209062814712524,-0.09512318670749664,0.16277700662612915,-35.75900650024414
11600,0.1305174082517624,-0.09562302380800247,0.1617978811264038,-36.22821044921875
11800,0.12896153330802917,-0.09609394520521164,0.16082637012004852,-36.69113540649414
12000,0.12741024792194366,-0.09653030335903168,0.15984827280044556,-37.14879608154297
12200,0.12587027251720428,-0.09693410992622375,0.15886959433555603,-37.60026931762695
12400,0.12434910982847214,-0.09731455892324448,0.1579013168811798,-38.04642868041992
12600,0.1228414848446846,-0.09766744077205658,0.1569361686706543,-38.48711395263672
12800,0.12133371829986572,-0.0979832112789154,0.15595698356628418,-38.92265319824219
13000,0.11984985321760178,-0.09827990084886551,0.15499331057071686,-39.35261154174805
13200,0.11839371919631958,-0.09856048971414566,0.15404948592185974,-39.776729583740234
13400,0.11693909019231796,-0.09880651533603668,0.15309303998947144,-40.19580078125
13600,0.11550188064575195,-0.09903082996606827,0.15214397013187408,-40.60964584350586
13800,0.11408191174268723,-0.09923361986875534,0.15120182931423187,-41.018226623535156
14000,0.11266497522592545,-0.09940304607152939,0.15024767816066742,-41.42159652709961
14200,0.11128059029579163,-0.09956589341163635,0.14932091534137726,-41.81989669799805
14400,0.10989798605442047,-0.0996955931186676,0.14838051795959473,-42.21321105957031
14600,0.10854075849056244,-0.09981413930654526,0.14745832979679108,-42.601654052734375
14800,0.10718994587659836,-0.09990408271551132,0.1465281844139099,-42.98508071899414
15000,0.10586117208003998,-0.09998205304145813,0.14561249315738678,-43.364009857177734
15200,0.1045459508895874,-0.10004032403230667,0.14469940960407257,-43.738372802734375
