Barrido en frecuencia -> f_inicial:2000, f_final:2000000, f_step:2000
104000.000000000000,3582.562934794682,-22.490291249877
106000.000000000000,3571.765050874047,-22.891592717872
108000.000000000000,3560.882666451645,-23.289908305801
110000.000000000000,3549.916141957735,-23.685809687723
112000.000000000000,3538.813451180808,-24.076859557296
114000.000000000000,3527.740294833712,-24.466697056093
116000.000000000000,3516.327799952591,-24.852614200494
118000.000000000000,3504.985116171155,-25.235131574449
120000.000000000000,3493.555941739985,-25.616136359553
122000.000000000000,3482.014247243451,-25.994100523736
124000.000000000000,3470.431164647912,-26.369092795384
126000.000000000000,3458.742353975088,-26.741645303498
128000.000000000000,3447.051075303245,-27.110532685803
130000.000000000000,3435.237153750227,-27.477211436565
132000.000000000000,3423.352752836613,-27.839787549563
134000.000000000000,3411.473001257467,-28.201632129387
136000.000000000000,3399.514206722431,-28.559167541432
138000.000000000000,3387.586280158127,-28.914991475386
140000.000000000000,3375.464291588064,-29.267468757560
142000.000000000000,3363.394989258544,-29.616750524177
144000.000000000000,3351.330134308563,-29.963057350585
146000.000000000000,3339.126434708001,-30.307832904633
148000.000000000000,3327.006113360005,-30.648371912111
150000.000000000000,3314.776019963017,-30.987484023407
152000.000000000000,3302.570075556253,-31.324335382171
154000.000000000000,3290.315518447368,-31.656945944358
156000.000000000000,3278.120295176288,-31.987488300986
158000.000000000000,3265.762090265625,-32.315300615243
160000.000000000000,3253.444699397114,-32.640274615278
162000.000000000000,3241.118818605451,-32.964047829900
164000.000000000000,3228.849412684338,-33.284168467074
166000.000000000000,3216.553855944916,-33.601257278752
168000.000000000000,3204.258646159285,-33.915578477109
170000.000000000000,3191.901215959587,-34.229016990780
172000.000000000000,3179.644897114455,-34.537620615868
174000.000000000000,3167.317526873314,-34.846199009925
176000.000000000000,3155.008165278646,-35.150809391791
178000.000000000000,3142.683735706461,-35.454708243098
180000.000000000000,3130.316244506721,-35.755893391019
182000.000000000000,3117.958423900921,-36.056218930061
184000.000000000000,3105.443491798894,-36.353166006347
186000.000000000000,3092.853331090145,-36.648247194484
188000.000000000000,3079.919354202239,-36.942554341828
190000.000000000000,3066.683071047791,-37.232009500035
192000.000000000000,3053.155340046803,-37.510169182156
194000.000000000000,3039.386112618800,-37.773183373321
196000.000000000000,3026.071398764514,-38.019241867539
198000.000000000000,3013.441423257155,-38.255853400856
200000.000000000000,3001.574446231544,-38.489050874242
202000.000000000000,2990.384733994827,-38.719427193092
204000.000000000000,2979.657130566874,-38.953608642081
206000.000000000000,2969.540747547395,-39.187942879043
208000.000000000000,2959.847762316939,-39.428208214511
210000.000000000000,2950.631851606368,-39.674466838128
212000.000000000000,2941.793348952738,-39.930835643206
214000.000000000000,2932.995885348023,-40.197785426595
216000.000000000000,2924.218291359481,-40.476941640938
218000.000000000000,2915.048936262909,-40.765762946835
220000.000000000000,2905.560809971399,-41.064569056688
222000.000000000000,2895.288323365201,-41.363395554040
224000.000000000000,2884.687168095316,-41.667212110376
226000.000000000000,2873.440534664010,-41.966208990743
228000.000000000000,2861.735456176182,-42.261816231785
230000.000000000000,2849.697025762769,-42.547643113089
232000.000000000000,2837.386855798144,-42.821825357246
234000.000000000000,2825.036131000719,-43.092004732082
236000.000000000000,2812.530400921670,-43.357189524677
238000.000000000000,2800.158276143534,-43.609989095480
240000.000000000000,2787.810887901596,-43.858282877492
242000.000000000000,2775.502636124666,-44.099551035265
244000.000000000000,2763.398126857416,-44.338385530852
246000.000000000000,2751.331399422369,-44.571804640969
248000.000000000000,2739.465863778521,-44.800902120112
250000.000000000000,2727.633785717698,-45.027291077558
252000.000000000000,2715.859237904306,-45.250878681761
254000.000000000000,2704.335397993778,-45.468884088729
256000.000000000000,2692.852738504885,-45.686997724147
258000.000000000000,2681.521752212896,-45.902430679766
260000.000000000000,2670.272593527737,-46.113605922569
262000.000000000000,2659.140675067285,-46.323658340294
264000.000000000000,2648.045835180180,-46.533141154347
266000.000000000000,2637.007972173670,-46.739814896073
268000.000000000000,2626.131787935019,-46.943992805509
270000.000000000000,2615.291310303989,-47.148068300635
272000.000000000000,2604.598334186400,-47.348913843599
274000.000000000000,2593.958587212705,-47.549842792688
276000.000000000000,2583.374218895859,-47.747440767469
278000.000000000000,2572.814225393670,-47.944329342283
280000.000000000000,2562.336341859914,-48.138771867045
282000.000000000000,2552.002054842593,-48.332142402805
284000.000000000000,2541.653142897171,-48.524648946070
286000.000000000000,2531.426992609128,-48.714839273716
288000.000000000000,2521.243139578977,-48.903324464363
290000.000000000000,2511.129749528237,-49.092172180759
292000.000000000000,2501.055337450846,-49.277298914997
294000.000000000000,2491.024173864954,-49.461927831371
296000.000000000000,2481.135392154145,-49.644574647173
298000.000000000000,2471.318898506144,-49.827375349956
300000.000000000000,2461.430850881668,-50.006995248556
302000.000000000000,2451.697677511012,-50.187408121392
304000.000000000000,2441.998364595913,-50.364230918237
306000.000000000000,2432.313709944315,-50.541318913507
308000.000000000000,2422.742187708294,-50.715474808169
310000.000000000000,2413.229384569077,-50.888974187597
312000.000000000000,2403.731245643624,-51.061090003768
314000.000000000000,2394.307243019141,-51.231056273637
316000.000000000000,2384.938810208886,-51.401784917683
318000.000000000000,2375.669290700993,-51.569707932737
320000.000000000000,2366.393458576807,-51.736493470252
322000.000000000000,2357.139129427784,-51.902173583598
324000.000000000000,2347.998576182010,-52.066683446191
326000.000000000000,2338.919585271050,-52.229541784713
328000.000000000000,2329.904281110390,-52.391278384656
330000.000000000000,2320.905081464036,-52.551890278231
332000.000000000000,2311.980752828263,-52.711717084687
334000.000000000000,2303.038976624365,-52.870003772961
336000.000000000000,2294.224612079825,-53.026049556985
338000.000000000000,2285.449576519312,-53.182625537119
340000.000000000000,2276.753205591750,-53.337694486725
342000.000000000000,2268.069767748526,-53.489980935895
344000.000000000000,2259.425053972800,-53.642668518865
346000.000000000000,2250.820370694185,-53.793836160074
348000.000000000000,2242.277254889715,-53.944064513509
350000.000000000000,2233.779753895646,-54.091923139950
352000.000000000000,2225.365976008658,-54.240106777156
354000.000000000000,2217.005881040395,-54.386926513972
356000.000000000000,2208.661354700587,-54.532143351316
358000.000000000000,2200.356117324127,-54.677093929521
360000.000000000000,2192.071703904789,-54.819878860415
362000.000000000000,2183.843275840874,-54.962100643146
364000.000000000000,2175.819862786646,-55.102540758813
366000.000000000000,2167.643152815516,-55.242443368669
368000.000000000000,2159.668081434159,-55.381720252737
370000.000000000000,2151.630030807004,-55.520327623200
372000.000000000000,2143.647381047220,-55.657843696147
374000.000000000000,2135.778156696338,-55.793241441920
376000.000000000000,2127.870819522120,-55.929069823101
378000.000000000000,2120.085265705362,-56.061893426442
380000.000000000000,2112.345571820025,-56.194550024424
382000.000000000000,2104.626522005455,-56.325548616682
384000.000000000000,2096.979471694526,-56.457042824655
386000.000000000000,2089.357315891696,-56.587394901534
388000.000000000000,2081.783441795706,-56.717620626733
390000.000000000000,2074.221994917102,-56.844300119292
392000.000000000000,2066.772245520006,-56.970570110535
394000.000000000000,2059.243017620674,-57.099915481773
396000.000000000000,2051.873383340424,-57.224619323775
398000.000000000000,2044.529552584541,-57.347822602725
400000.000000000000,2037.251555577546,-57.471456537096
402000.000000000000,2029.982575724229,-57.592379151654
404000.000000000000,2022.754658952980,-57.716501613729
406000.000000000000,2015.570786640133,-57.836321247013
408000.000000000000,2008.444334077683,-57.955372259852
410000.000000000000,2001.382334272026,-58.075898639093
412000.000000000000,1994.260571937032,-58.192916281522
414000.000000000000,1987.262992729082,-58.311022597333
416000.000000000000,1980.297587009858,-58.426788708848
418000.000000000000,1973.321819110974,-58.542960273310
420000.000000000000,1966.432487140899,-58.657414095024
422000.000000000000,1959.604530049317,-58.773535601727
424000.000000000000,1952.809172114136,-58.886212264829
426000.000000000000,1946.031606428614,-58.997998654596
428000.000000000000,1939.227645915995,-59.109923904945
430000.000000000000,1932.453909583159,-59.219923478074
432000.000000000000,1925.837048819672,-59.330114502375
434000.000000000000,1919.237168944698,-59.439503545537
436000.000000000000,1912.657829298400,-59.549366251950
438000.000000000000,1906.121138338536,-59.659131456917
440000.000000000000,1899.553638813130,-59.764489376697
442000.000000000000,1893.181531556295,-59.872074657123
444000.000000000000,1886.706895426195,-59.975584692611
446000.000000000000,1880.229277944195,-60.080243900919
448000.000000000000,1873.942766238867,-60.185629061134
450000.000000000000,1867.723329148330,-60.287901058608
452000.000000000000,1861.433315054175,-60.390235312340
454000.000000000000,1855.202694134270,-60.495654673830
456000.000000000000,1849.045345480855,-60.596619582253
458000.000000000000,1842.861843786325,-60.695872943351
460000.000000000000,1836.720319782879,-60.795526539665
462000.000000000000,1830.620319056657,-60.897217336255
464000.000000000000,1824.566027080512,-60.993928535614
466000.000000000000,1818.514584422043,-61.091707978863
468000.000000000000,1812.536891684181,-61.189897291724
470000.000000000000,1806.548295196525,-61.285547035451
472000.000000000000,1800.586933510225,-61.382708264723
474000.000000000000,1794.806906727956,-61.480632751631
476000.000000000000,1788.932614135902,-61.573348040961
478000.000000000000,1783.143969960630,-61.666758528339
480000.000000000000,1777.268061455188,-61.761127073932
482000.000000000000,1771.542652880723,-61.853133936791
484000.000000000000,1765.823958429301,-61.944076704214
486000.000000000000,1760.207791662550,-62.037838653289
488000.000000000000,1754.504604960843,-62.129236892608
490000.000000000000,1748.919589394140,-62.221111043499
492000.000000000000,1743.343138732429,-62.312680365601
494000.000000000000,1737.695081875711,-62.398008238110
496000.000000000000,1732.172571015637,-62.487628365768
498000.000000000000,1726.675736878248,-62.575096778018
500000.000000000000,1721.247728016892,-62.665731357946
502000.000000000000,1715.808582130695,-62.750043457729
504000.000000000000,1710.358604791077,-62.836336579748
506000.000000000000,1705.068580769226,-62.923440475311
508000.000000000000,1699.694260872687,-63.010246172123
510000.000000000000,1694.418559367300,-63.094094513487
512000.000000000000,1689.139882332771,-63.181759256196
514000.000000000000,1683.828040786131,-63.264653881243
516000.000000000000,1678.643433791529,-63.347192500773
518000.000000000000,1673.448238460428,-63.430366219583
520000.000000000000,1668.263447865865,-63.512102133831
522000.000000000000,1663.109161252041,-63.592351219456
524000.000000000000,1658.030433386444,-63.676778180237
526000.000000000000,1652.973694954855,-63.755393193401
528000.000000000000,1647.907746444641,-63.836793966508
530000.000000000000,1642.790512112138,-63.914513862026
532000.000000000000,1637.859144056623,-63.997373526950
534000.000000000000,1632.950702365695,-64.074329685137
536000.000000000000,1627.967557403939,-64.153160848372
538000.000000000000,1623.049565227204,-64.231130372882
540000.000000000000,1618.109205817515,-64.304387356800
542000.000000000000,1613.277541375189,-64.385464064061
544000.000000000000,1608.456284686198,-64.462535496641
546000.000000000000,1603.617978966138,-64.538862865793
548000.000000000000,1598.797060400979,-64.611161550274
550000.000000000000,1594.096603584048,-64.689956729330
552000.000000000000,1589.340756975382,-64.764765577884
554000.000000000000,1584.593816155435,-64.836916639203
556000.000000000000,1579.969213680009,-64.912885019467
558000.000000000000,1575.250330243855,-64.983095645443
560000.000000000000,1570.667679627461,-65.056510566562
562000.000000000000,1565.965655185306,-65.127370811311
564000.000000000000,1561.396400478380,-65.201773389312
566000.000000000000,1556.881998915340,-65.273454799547
568000.000000000000,1552.273581691113,-65.344639261228
570000.000000000000,1547.751811668280,-65.412000974910
572000.000000000000,1543.261869377324,-65.485414495141
574000.000000000000,1538.801231859103,-65.555178284344
576000.000000000000,1534.333901193775,-65.623615598795
578000.000000000000,1529.962248491856,-65.693077386280
580000.000000000000,1525.518990061041,-65.763419006419
582000.000000000000,1521.189741954090,-65.831610052780
584000.000000000000,1516.820165504700,-65.899203029231
586000.000000000000,1512.493311573404,-65.970768421134
588000.000000000000,1508.104986840444,-66.033959374757
590000.000000000000,1503.887341782811,-66.099361373053
592000.000000000000,1499.609858771599,-66.166897480356
594000.000000000000,1495.400668051794,-66.232774581942
596000.000000000000,1491.122477642770,-66.298244061779
598000.000000000000,1486.958062586527,-66.363662773651
600000.000000000000,1482.759618685018,-66.425377886259
602000.000000000000,1478.645700138237,-66.493320261537
604000.000000000000,1474.510217875914,-66.557064862211
606000.000000000000,1470.341684521111,-66.619507286359
608000.000000000000,1466.285681661972,-66.682444332231
610000.000000000000,1462.223749497997,-66.747154556265
612000.000000000000,1458.189861071127,-66.808319535831
614000.000000000000,1454.180626169024,-66.871158691805
616000.000000000000,1450.145612349590,-66.934467185067
618000.000000000000,1446.173970018405,-66.994791152213
620000.000000000000,1442.113689682469,-67.046659099331
622000.000000000000,1438.222261519139,-67.115652966537
624000.000000000000,1434.311650177938,-67.176630842044
626000.000000000000,1430.425005140327,-67.235318127645
628000.000000000000,1426.504575842149,-67.295524238660
630000.000000000000,1422.585752776432,-67.356271493066
632000.000000000000,1418.796358276609,-67.416479322237
634000.000000000000,1414.934987888257,-67.472190859285
636000.000000000000,1411.158494732588,-67.533868922969
638000.000000000000,1407.330201615346,-67.590289957045
640000.000000000000,1403.577776160108,-67.648672394457
642000.000000000000,1399.845029121833,-67.705394375081
644000.000000000000,1395.896551156191,-67.747665033738
646000.000000000000,1392.373381965698,-67.822970879943
648000.000000000000,1388.617780686807,-67.876096000877
650000.000000000000,1384.929175468363,-67.931192915005
652000.000000000000,1381.330248320302,-67.987949156451
654000.000000000000,1377.664385596143,-68.042914886069
656000.000000000000,1374.067338887005,-68.099794791178
658000.000000000000,1370.422725818959,-68.154910116811
660000.000000000000,1366.814127692503,-68.206217270298
662000.000000000000,1363.256073437042,-68.263157403349
664000.000000000000,1359.688564861988,-68.313986724266
666000.000000000000,1356.190973669145,-68.370085149438
668000.000000000000,1352.680980614980,-68.428934512818
670000.000000000000,1348.960560784245,-68.463230978012
672000.000000000000,1345.605332257355,-68.531377722603
674000.000000000000,1342.165437721217,-68.583548199231
676000.000000000000,1338.637347213697,-68.622811915878
678000.000000000000,1335.259356387522,-68.686090589318
680000.000000000000,1331.784323768416,-68.738990618828
682000.000000000000,1328.304675769263,-68.794228271834
684000.000000000000,1325.099648001338,-68.832041419704
686000.000000000000,1321.619704845740,-68.886466745269
688000.000000000000,1318.344349175452,-68.942172276933
690000.000000000000,1314.978086431146,-68.992460017681
692000.000000000000,1311.578342876577,-69.038389339737
694000.000000000000,1308.349323903621,-69.095992908646
696000.000000000000,1304.938872886633,-69.135279671211
698000.000000000000,1301.682585961926,-69.190713696879
700000.000000000000,1298.433522838874,-69.239474704284
702000.000000000000,1295.217005397554,-69.294732667311
704000.000000000000,1291.959948618748,-69.336251211991
706000.000000000000,1288.712038033091,-69.386418521901
708000.000000000000,1285.457313947241,-69.426868637815
710000.000000000000,1282.280127316286,-69.479873732059
712000.000000000000,1279.147713097219,-69.530746930809
714000.000000000000,1275.971350358599,-69.580774265982
716000.000000000000,1272.816346033114,-69.621306719202
718000.000000000000,1269.675062172859,-69.670999621937
720000.000000000000,1266.616517314161,-69.717668235350
722000.000000000000,1263.445458795983,-69.757145080016
724000.000000000000,1260.260829198348,-69.799955434937
726000.000000000000,1257.292134877750,-69.857191365604
728000.000000000000,1254.319543794976,-69.907821195757
730000.000000000000,1251.226379150365,-69.949499204313
732000.000000000000,1248.168997895263,-69.983469377067
734000.000000000000,1245.096959564359,-70.031290756914
736000.000000000000,1242.160617638888,-70.077391443466
738000.000000000000,1239.192009006355,-70.127980369883
740000.000000000000,1236.074994327013,-70.162004731296
742000.000000000000,1233.141346223644,-70.208444130598
744000.000000000000,1230.249872539567,-70.254523226011
746000.000000000000,1227.328828356777,-70.298561915068
748000.000000000000,1224.429243682500,-70.346826449983
750000.000000000000,1221.476123420490,-70.383327219773
752000.000000000000,1218.664471586013,-70.438505287005
754000.000000000000,1215.660626857168,-70.466900106862
756000.000000000000,1212.808410616301,-70.512603161376
758000.000000000000,1209.879177950720,-70.550042754437
760000.000000000000,1207.081488220869,-70.594859169359
762000.000000000000,1204.281970121483,-70.643567908056
764000.000000000000,1201.463774664526,-70.683075647513
766000.000000000000,1198.695259907927,-70.730764031269
768000.000000000000,1195.740446919062,-70.758275393211
770000.000000000000,1192.973096205610,-70.801797711676
772000.000000000000,1190.282885563755,-70.846665802803
774000.000000000000,1187.460740244210,-70.885220115251
776000.000000000000,1184.691163656646,-70.926998845874
778000.000000000000,1182.055893480715,-70.970925485190
780000.000000000000,1179.239888963067,-71.006455665993
782000.000000000000,1176.644362702349,-71.060009112639
784000.000000000000,1173.754442329690,-71.090368291868
786000.000000000000,1171.112826301734,-71.129244480732
788000.000000000000,1168.455649277218,-71.168301454765
790000.000000000000,1165.772424673999,-71.204915409811
792000.000000000000,1163.099028785752,-71.243040549619
794000.000000000000,1160.415520241756,-71.285731802943
796000.000000000000,1157.843018178046,-71.324502098201
798000.000000000000,1155.240633279737,-71.359902234968
800000.000000000000,1152.634681472693,-71.402875666114
802000.000000000000,1150.002593306217,-71.438195065380
804000.000000000000,1147.391634702956,-71.475610631308
806000.000000000000,1145.004691617381,-71.542959742105
808000.000000000000,1142.169512552599,-71.551269775487
810000.000000000000,1139.658503890417,-71.592896732116
812000.000000000000,1137.364254524234,-71.651642653608
814000.000000000000,1134.538010607462,-71.666299764295
816000.000000000000,1131.995150502684,-71.702197287379
818000.000000000000,1129.497804339671,-71.736564968459
820000.000000000000,1127.091227893473,-71.777763482677
822000.000000000000,1124.539774397781,-71.808658459665
824000.000000000000,1122.044710241553,-71.846053183487
826000.000000000000,1119.566103182988,-71.881502262567
828000.000000000000,1117.061124702378,-71.917537743670
830000.000000000000,1114.688744780609,-71.954144787019
832000.000000000000,1112.291620116164,-72.003183954199
834000.000000000000,1109.917738302082,-72.036146033653
836000.000000000000,1107.400017650451,-72.063774349394
838000.000000000000,1104.977091134856,-72.098342887481
840000.000000000000,1102.539195237276,-72.130215396184
842000.000000000000,1100.122380679111,-72.166572072436
844000.000000000000,1097.907625589225,-72.211209772214
846000.000000000000,1095.441166811806,-72.238397613914
848000.000000000000,1093.169157767948,-72.279573429678
850000.000000000000,1090.821490344843,-72.314366335679
852000.000000000000,1088.528403931547,-72.352334537634
854000.000000000000,1086.175018319405,-72.391160462476
856000.000000000000,1083.776211373284,-72.414648081593
858000.000000000000,1081.538294776502,-72.454505987619
860000.000000000000,1079.142362444864,-72.483463234006
862000.000000000000,1076.811713591279,-72.514055286138
864000.000000000000,1074.526160006705,-72.541163936786
866000.000000000000,1072.330830742622,-72.585555268710
868000.000000000000,1070.114876064617,-72.624375635822
870000.000000000000,1067.968989447650,-72.680100905667
872000.000000000000,1065.453938587033,-72.680787289712
874000.000000000000,1063.450059027839,-72.729132980530
876000.000000000000,1061.038123710301,-72.743601751284
878000.000000000000,1059.054097859674,-72.809875459478
880000.000000000000,1056.770203921290,-72.826295481870
882000.000000000000,1054.481465219256,-72.856013206510
884000.000000000000,1052.147697652295,-72.868172309934
886000.000000000000,1050.106656285002,-72.912406889493
888000.000000000000,1047.990662681639,-72.950427069664
890000.000000000000,1045.849106359603,-72.993181980280
892000.000000000000,1043.567191601137,-73.007041625733
894000.000000000000,1041.406196430400,-73.031639647445
896000.000000000000,1039.332551275085,-73.079590387622
898000.000000000000,1037.252269800234,-73.110900229761
900000.000000000000,1035.147627975169,-73.145588637681
902000.000000000000,1032.984948249871,-73.179187107999
904000.000000000000,1030.912703414472,-73.209162659075
906000.000000000000,1028.619024060767,-73.220428103082
908000.000000000000,1026.653094323844,-73.253756757191
910000.000000000000,1024.532002410406,-73.284169417201
912000.000000000000,1022.577659462608,-73.333242345971
914000.000000000000,1020.526185732564,-73.370259359251
916000.000000000000,1018.473358245019,-73.398178214709
918000.000000000000,1016.362240370461,-73.422856711541
920000.000000000000,1014.332487448375,-73.450214733130
922000.000000000000,1012.310641710853,-73.480119748650
924000.000000000000,1010.190140500537,-73.496793541218
926000.000000000000,1008.083997850022,-73.525931244120
928000.000000000000,1005.834495958744,-73.529770792976
930000.000000000000,1003.873052854342,-73.565294861509
932000.000000000000,1002.087705681103,-73.623766900717
934000.000000000000,1000.263444423936,-73.664592437847
936000.000000000000,998.166138361295,-73.672228080341
938000.000000000000,996.230436581127,-73.714040738407
940000.000000000000,994.326063528962,-73.752339032361
942000.000000000000,992.325865715946,-73.774832950286
944000.000000000000,990.405011185891,-73.806746512610
946000.000000000000,988.445269016400,-73.830970740696
948000.000000000000,986.504868458561,-73.856065710349
950000.000000000000,984.552945257559,-73.892265312764
952000.000000000000,982.633403296065,-73.911056386074
954000.000000000000,980.780022002850,-73.949258896542
956000.000000000000,978.859667301332,-73.973857762591
958000.000000000000,976.913608963880,-74.000060038790
960000.000000000000,974.978426793535,-74.023460070771
962000.000000000000,973.088089188370,-74.047433584017
964000.000000000000,971.212623012708,-74.076065911260
966000.000000000000,969.284905141121,-74.099442425541
968000.000000000000,967.428083999402,-74.127885287812
970000.000000000000,965.655021899446,-74.162314821252
972000.000000000000,963.834433325079,-74.191472385235
974000.000000000000,961.959968827684,-74.220779193752
976000.000000000000,960.057786292872,-74.237544224235
978000.000000000000,958.349290237985,-74.268266873166
980000.000000000000,956.450390765698,-74.297361673892
982000.000000000000,954.572693894816,-74.325568719822
984000.000000000000,952.609710130586,-74.326534943062
986000.000000000000,950.979236422670,-74.377969146010
988000.000000000000,949.174303962977,-74.403258518856
990000.000000000000,947.430745966807,-74.427939732864
992000.000000000000,945.518820503052,-74.444900297227
994000.000000000000,943.891767480818,-74.479456575888
996000.000000000000,942.013973972183,-74.497128316485
998000.000000000000,940.265215593566,-74.529111599615
1000000.000000000000,938.511809338571,-74.558629622352
1002000.000000000000,936.710065768381,-74.577622050299
1004000.000000000000,935.010260983163,-74.604436903891
1006000.000000000000,933.209351694834,-74.618270961273
1008000.000000000000,931.554465762574,-74.657639828221
1010000.000000000000,929.774448540760,-74.681722573745
1012000.000000000000,928.072586853523,-74.704502906926
1014000.000000000000,926.380580908348,-74.732905357244
1016000.000000000000,924.588780328141,-74.744851303845
1018000.000000000000,922.855125277081,-74.771362940548
1020000.000000000000,921.206604054983,-74.797284194931
1022000.000000000000,919.495177842122,-74.829934343196
1024000.000000000000,917.343459453529,-74.799169967245
1026000.000000000000,915.984070409560,-74.850713734318
1028000.000000000000,914.225508594171,-74.864999736987
1030000.000000000000,912.754849729253,-74.916710739628
1032000.000000000000,910.933660590177,-74.922940773708
1034000.000000000000,909.407737767613,-74.956446588637
1036000.000000000000,907.868693899529,-74.996041585438
1038000.000000000000,906.039051526096,-75.000234130300
1040000.000000000000,904.491012989768,-75.042647304649
1042000.000000000000,902.780572073023,-75.054733709211
1044000.000000000000,901.273559770888,-75.092064624007
1046000.000000000000,899.395763501592,-75.086859527842
1048000.000000000000,897.998052549624,-75.129128168096
1050000.000000000000,896.412265017555,-75.160791642346
1052000.000000000000,894.711176195515,-75.162795345224
1054000.000000000000,892.733680994241,-75.149381573229
1056000.000000000000,891.426906971587,-75.207451342064
1058000.000000000000,889.773398096077,-75.223936105391
1060000.000000000000,888.250288259015,-75.254809639687
1062000.000000000000,886.514943729902,-75.250715261320
1064000.000000000000,885.048890498433,-75.284898398018
1066000.000000000000,883.110723573089,-75.274134882100
1068000.000000000000,881.685075413483,-75.317736373937
1070000.000000000000,880.162470676917,-75.329816688868
1072000.000000000000,878.879916561049,-75.385580188448
1074000.000000000000,877.180875658527,-75.393851689676
1076000.000000000000,875.409172097590,-75.388345421841
1078000.000000000000,874.277988096883,-75.448828879775
1080000.000000000000,872.480474912872,-75.447610922470
1082000.000000000000,871.030180892706,-75.478866360019
1084000.000000000000,869.646830280827,-75.518702621086
1086000.000000000000,868.010446189638,-75.531569496148
1088000.000000000000,866.628419233606,-75.557839601904
1090000.000000000000,864.904363109406,-75.559941963432
1092000.000000000000,863.420909074728,-75.574498547874
1094000.000000000000,861.765604463553,-75.588349211141
1096000.000000000000,860.383238796583,-75.615187406438
1098000.000000000000,858.823067039936,-75.626872283153
1100000.000000000000,857.655174006366,-75.686774996343
1102000.000000000000,855.882005207122,-75.671725400594
1104000.000000000000,854.467640851514,-75.698495308106
1106000.000000000000,852.900906106775,-75.708466008515
1108000.000000000000,851.485480905180,-75.739194140920
1110000.000000000000,850.169997391173,-75.770541410555
1112000.000000000000,848.672252666271,-75.788949865025
1114000.000000000000,847.223484373789,-75.805818257855
1116000.000000000000,845.734473821848,-75.818940354512
1118000.000000000000,844.500045989272,-75.855055663533
1120000.000000000000,842.975333349405,-75.876425324962
1122000.000000000000,841.581447471735,-75.895333394019
1124000.000000000000,840.102587566198,-75.910180263846
1126000.000000000000,838.769403547150,-75.939741946443
1128000.000000000000,836.980214105873,-75.919495668897
1130000.000000000000,835.499762111819,-75.942077327774
1132000.000000000000,834.210863351104,-75.968770548717
1134000.000000000000,832.832458163612,-75.987054904003
1136000.000000000000,831.603789437506,-76.018464416169
1138000.000000000000,830.186184239277,-76.042519130092
1140000.000000000000,828.704701962585,-76.056006221502
1142000.000000000000,827.167537579921,-76.056952093707
1144000.000000000000,825.855256653850,-76.080200716628
1146000.000000000000,824.428327701333,-76.093720170302
1148000.000000000000,823.494313837696,-76.157630399211
1150000.000000000000,821.700221722631,-76.137265455334
1152000.000000000000,820.260467529328,-76.152840528851
1154000.000000000000,818.950581871876,-76.171437345545
1156000.000000000000,817.733363383995,-76.204262695392
1158000.000000000000,816.254515947012,-76.202405560002
