frecuencia,X,Y,R,T
2000,0.20150871574878693,-0.0006337764789350331,0.2015097290277481,-0.18020257353782654
4000,0.20151270925998688,-0.002508699195459485,0.20152832567691803,-0.713257908821106
6000,0.20148183405399323,-0.004401939455419779,0.20152990520000458,-1.2515894174575806
8000,0.201401486992836,-0.006303784437477589,0.20150011777877808,-1.7927488088607788
10000,0.20123900473117828,-0.008205980993807316,0.20140624046325684,-2.3350725173950195
12000,0.20107008516788483,-0.010106224566698074,0.20132391154766083,-2.8773913383483887
14000,0.20084531605243683,-0.011999200098216534,0.20120345056056976,-3.4189844131469727
16000,0.20057351887226105,-0.01388391014188528,0.20105348527431488,-3.9597575664520264
18000,0.20027895271778107,-0.015758827328681946,0.2008979767560959,-4.499014854431152
20000,0.1999761015176773,-0.017626268789172173,0.2007514089345932,-5.037139415740967
22000,0.19960956275463104,-0.019479719921946526,0.20055781304836273,-5.573794364929199
24000,0.19918358325958252,-0.021317392587661743,0.20032107830047607,-6.108761787414551
26000,0.1987607777118683,-0.023145493119955063,0.20010386407375336,-6.642119884490967
28000,0.1982870101928711,-0.024957315996289253,0.19985145330429077,-7.173786640167236
30000,0.19777809083461761,-0.026753176003694534,0.19957931339740753,-7.7035651206970215
32000,0.19723258912563324,-0.028533007949590683,0.19928579032421112,-8.231688499450684
34000,0.1966526061296463,-0.030295172706246376,0.19897247850894928,-8.75780963897705
36000,0.19603797793388367,-0.03203932195901871,0.1986388862133026,-9.28203010559082
38000,0.1954008787870407,-0.03376682102680206,0.19829700887203217,-9.80433464050293
40000,0.1947239190340042,-0.035473186522722244,0.19792865216732025,-10.32445240020752
42000,0.19402854144573212,-0.037161558866500854,0.19755519926548004,-10.842344284057617
44000,0.19330060482025146,-0.038829490542411804,0.19716200232505798,-11.358196258544922
46000,0.19259300827980042,-0.04048619046807289,0.19680242240428925,-11.871648788452148
48000,0.19183926284313202,-0.04211920499801636,0.19640858471393585,-12.383076667785645
50000,0.19101805984973907,-0.04372051730751991,0.19595760107040405,-12.891888618469238
52000,0.1901707500219345,-0.045296598225831985,0.19549091160297394,-13.397583961486816
54000,0.1893530637025833,-0.04686194285750389,0.1950656771659851,-13.900511741638184
56000,0.188508078455925,-0.04840319976210594,0.19462312757968903,-14.400728225708008
58000,0.18760418891906738,-0.04991111904382706,0.19412998855113983,-14.898147583007812
60000,0.1867220103740692,-0.05140857398509979,0.19366969168186188,-15.393373489379883
62000,0.18578757345676422,-0.0528736338019371,0.19316481053829193,-15.8859224319458
64000,0.1848447322845459,-0.05431675538420677,0.19266001880168915,-16.375463485717773
66000,0.1838800460100174,-0.055735278874635696,0.1921413391828537,-16.862407684326172
68000,0.1828872561454773,-0.05712643265724182,0.19160160422325134,-17.346649169921875
70000,0.1818932741880417,-0.058496180921792984,0.19106797873973846,-17.827590942382812
72000,0.18092334270477295,-0.059855736792087555,0.1905674934387207,-18.306011199951172
74000,0.17987540364265442,-0.0611690990626812,0.18999162316322327,-18.78130531311035
76000,0.1788296103477478,-0.062461968511343,0.18942420184612274,-19.25339126586914
78000,0.17778973281383514,-0.06373795121908188,0.18886956572532654,-19.722850799560547
80000,0.17670303583145142,-0.06497490406036377,0.18827030062675476,-20.18881607055664
82000,0.17562133073806763,-0.06619380414485931,0.18768182396888733,-20.65203094482422
84000,0.17451176047325134,-0.06738122552633286,0.1870684027671814,-21.112211227416992
86000,0.17340441048145294,-0.06854838132858276,0.1864617019891739,-21.56934928894043
88000,0.17228767275810242,-0.06968892365694046,0.18584829568862915,-22.022918701171875
90000,0.17114920914173126,-0.07079967856407166,0.18521514534950256,-22.473522186279297
92000,0.16999132931232452,-0.07187991589307785,0.1845637410879135,-22.920806884765625
94000,0.16885006427764893,-0.07294560223817825,0.18393315374851227,-23.365022659301758
96000,0.16768275201320648,-0.07397733628749847,0.18327614665031433,-23.80584144592285
98000,0.16654536128044128,-0.07500085979700089,0.18265400826931,-24.243606567382812
100000,0.16535606980323792,-0.07597880065441132,0.18197639286518097,-24.678119659423828
102000,0.16419675946235657,-0.07694656401872635,0.18133214116096497,-25.10892105102539
104000,0.16300427913665771,-0.07787907123565674,0.18065311014652252,-25.53721809387207
106000,0.1618102788925171,-0.07878986746072769,0.17997334897518158,-25.96272087097168
108000,0.16061155498027802,-0.07967428117990494,0.17928765714168549,-26.384544372558594
110000,0.15941429138183594,-0.08053798973560333,0.17860370874404907,-26.803443908691406
112000,0.15821149945259094,-0.08137498050928116,0.17791223526000977,-27.218708038330078
114000,0.15699398517608643,-0.0821828842163086,0.17720367014408112,-27.63106346130371
116000,0.15577635169029236,-0.08296798169612885,0.17649351060390472,-28.04018783569336
118000,0.15457825362682343,-0.08373867720365524,0.17580273747444153,-28.445446014404297
120000,0.15336787700653076,-0.08448220044374466,0.17509697377681732,-28.848026275634766
122000,0.1521758884191513,-0.0852111279964447,0.17440882325172424,-29.2467098236084
124000,0.15098333358764648,-0.08591770380735397,0.17371763288974762,-29.642221450805664
126000,0.1497621238231659,-0.08658692985773087,0.1729913055896759,-30.034912109375
128000,0.14855609834194183,-0.08723895996809006,0.1722775399684906,-30.42340850830078
130000,0.14734789729118347,-0.08786893635988235,0.17155860364437103,-30.80916976928711
132000,0.1461482048034668,-0.08848080039024353,0.1708454042673111,-31.191478729248047
134000,0.14494746923446655,-0.08906929194927216,0.17012673616409302,-31.57045555114746
136000,0.14373907446861267,-0.08963154256343842,0.16939520835876465,-31.946474075317383
138000,0.14256033301353455,-0.09018931537866592,0.1686936914920807,-32.319061279296875
140000,0.1413659155368805,-0.09071578085422516,0.16796927154064178,-32.68865203857422
142000,0.14017823338508606,-0.0912223607301712,0.16724669933319092,-33.05445861816406
144000,0.13897359371185303,-0.09169678390026093,0.16649913787841797,-33.41740417480469
146000,0.13780222833156586,-0.09217283129692078,0.16578686237335205,-33.777679443359375
148000,0.1366240680217743,-0.09262022376060486,0.16505950689315796,-34.13413619995117
150000,0.13547030091285706,-0.09306315332651138,0.16435617208480835,-34.48764419555664
152000,0.1343023031949997,-0.09347277879714966,0.1636284589767456,-34.83745193481445
154000,0.13313652575016022,-0.0938635841012001,0.16289784014225006,-35.184505462646484
156000,0.13196861743927002,-0.09423179924488068,0.16215839982032776,-35.52861785888672
158000,0.13082866370677948,-0.0945964828133583,0.16144545376300812,-35.869041442871094
160000,0.12971113622188568,-0.09495818614959717,0.16075457632541656,-36.20689392089844
162000,0.1285780370235443,-0.09528762847185135,0.16003763675689697,-36.541690826416016
164000,0.12744462490081787,-0.0955946147441864,0.15931247174739838,-36.87310028076172
166000,0.12631721794605255,-0.09588434547185898,0.1585870236158371,-37.20125198364258
168000,0.12518885731697083,-0.09615399688482285,0.1578538566827774,-37.52683639526367
170000,0.12411816418170929,-0.09644648432731628,0.1571853756904602,-37.849124908447266
172000,0.12301857024431229,-0.09669624269008636,0.15647278726100922,-38.168392181396484
174000,0.12189492583274841,-0.09690707176923752,0.15572205185890198,-38.4848747253418
176000,0.12080780416727066,-0.0971258208155632,0.15500950813293457,-38.7982292175293
178000,0.11973661184310913,-0.0973396748304367,0.15431095659732819,-39.10932540893555
180000,0.11867198348045349,-0.09753885120153427,0.15361270308494568,-39.417457580566406
182000,0.11761189997196198,-0.09772095084190369,0.15291155874729156,-39.72239303588867
184000,0.11655129492282867,-0.09788309782743454,0.15220153331756592,-40.024497985839844
186000,0.11551113426685333,-0.09804299473762512,0.15150991082191467,-40.32377243041992
188000,0.11447183042764664,-0.09818389266729355,0.15081073343753815,-40.62009048461914
190000,0.11345504969358444,-0.09832713752985,0.15013419091701508,-40.91421890258789
192000,0.11242891848087311,-0.09844166040420532,0.14943568408489227,-41.20507049560547
194000,0.11141214519739151,-0.09854590892791748,0.14874126017093658,-41.4932975769043
196000,0.11040664464235306,-0.09864140301942825,0.14805321395397186,-41.77878189086914
198000,0.10941210389137268,-0.09873058646917343,0.1473727822303772,-42.062255859375
200000,0.10843516141176224,-0.09881477802991867,0.14670564234256744,-42.34227752685547
202000,0.10745247453451157,-0.09887710213661194,0.1460229903459549,-42.62006759643555
204000,0.10648106783628464,-0.09893224388360977,0.14534719288349152,-42.89535903930664
206000,0.10551724582910538,-0.0989757850766182,0.14467237889766693,-43.16780471801758
208000,0.10458255559206009,-0.09902944415807724,0.1440289467573166,-43.43775939941406
210000,0.10363888740539551,-0.09905731678009033,0.14336447417736053,-43.70515441894531
212000,0.10269477218389511,-0.09906718879938126,0.14269030094146729,-43.9699592590332
214000,0.10177070647478104,-0.0990801602602005,0.14203575253486633,-44.23252487182617
216000,0.10085996240377426,-0.09908972680568695,0.141391322016716,-44.49274826049805
218000,0.09994712471961975,-0.0990799218416214,0.1407347023487091,-44.75034713745117
220000,0.09904598444700241,-0.09906572103500366,0.1400861293077469,-45.005706787109375
222000,0.09814413636922836,-0.09903370589017868,0.13942719995975494,-45.25849151611328
224000,0.09728031605482101,-0.09902361780405045,0.1388133317232132,-45.50880813598633
226000,0.09639813005924225,-0.09898020327091217,0.1381654143333435,-45.75716018676758
228000,0.09552579373121262,-0.09892969578504562,0.1375218629837036,-46.002845764160156
230000,0.09465916454792023,-0.09887097030878067,0.1368788778781891,-46.246726989746094
232000,0.09381062537431717,-0.09881239384412766,0.13625094294548035,-46.48744583129883
234000,0.09297139197587967,-0.09875265508890152,0.1356309950351715,-46.727176666259766
236000,0.09213887155056,-0.09868207573890686,0.13501009345054626,-46.96388626098633
238000,0.09130901098251343,-0.09860000759363174,0.134384885430336,-47.19862365722656
240000,0.09050268679857254,-0.09852880984544754,0.1337858885526657,-47.43126678466797
242000,0.08969399333000183,-0.0984388217329979,0.1331736147403717,-47.66131591796875
244000,0.0888872891664505,-0.09834077209234238,0.1325588822364807,-47.89051055908203
246000,0.08809542655944824,-0.09823954105377197,0.13195382058620453,-48.11611557006836
248000,0.08731910586357117,-0.09814397245645523,0.13136538863182068,-48.340370178222656
250000,0.0865357294678688,-0.09802550822496414,0.1307571530342102,-48.562320709228516
252000,0.08576223254203796,-0.09790442138910294,0.13015542924404144,-48.782310485839844
254000,0.08500179648399353,-0.0977851077914238,0.12956556677818298,-49.0004997253418
256000,0.08427118510007858,-0.09768649190664291,0.12901271879673004,-49.216651916503906
258000,0.08351834118366241,-0.097549669444561,0.12841826677322388,-49.43110656738281
260000,0.08277973532676697,-0.0974164828658104,0.12783761322498322,-49.64375305175781
262000,0.08206788450479507,-0.09730090945959091,0.12728944420814514,-49.8542366027832
264000,0.08133295923471451,-0.09714551270008087,0.12669767439365387,-50.06298065185547
266000,0.0806252509355545,-0.09700966626405716,0.1261400282382965,-50.26984786987305
268000,0.07992184162139893,-0.09686428308486938,0.12557941675186157,-50.474266052246094
270000,0.07922741770744324,-0.0967193990945816,0.12502650916576385,-50.6774787902832
272000,0.07852810621261597,-0.09655696153640747,0.12445846945047379,-50.87913513183594
274000,0.077840156853199,-0.0963941141963005,0.12389881163835526,-51.078433990478516
276000,0.07717765122652054,-0.09624949097633362,0.12337080389261246,-51.275611877441406
278000,0.0764937773346901,-0.09606803953647614,0.12280214577913284,-51.47158432006836
280000,0.0758306235074997,-0.09590335935354233,0.1222609356045723,-51.6666374206543
282000,0.07518406212329865,-0.09574390202760696,0.12173552811145782,-51.858795166015625
284000,0.07453345507383347,-0.09556904435157776,0.12119685113430023,-52.049644470214844
286000,0.07388587296009064,-0.0953853502869606,0.12065441161394119,-52.238487243652344
288000,0.07324524223804474,-0.09520053118467331,0.12011663615703583,-52.42608642578125
290000,0.07263097912073135,-0.09503944218158722,0.11961502581834793,-52.61223220825195
292000,0.07200226932764053,-0.0948476567864418,0.11908150464296341,-52.79655456542969
294000,0.07139425724744797,-0.09467159956693649,0.11857425421476364,-52.979122161865234
296000,0.07078972458839417,-0.09448951482772827,0.11806546151638031,-53.160152435302734
298000,0.0701838880777359,-0.09429477900266647,0.1175469383597374,-53.33957290649414
300000,0.06958413869142532,-0.09409749507904053,0.11703114956617355,-53.517452239990234
302000,0.06901005655527115,-0.09392544627189636,0.11655203253030777,-53.694068908691406
304000,0.06841620802879333,-0.09371539950370789,0.1160316988825798,-53.86897277832031
306000,0.06783872097730637,-0.09351785480976105,0.11553216725587845,-54.04251480102539
308000,0.0672689899802208,-0.09331998974084854,0.11503799259662628,-54.2143440246582
310000,0.06670890003442764,-0.09312663227319717,0.11455412209033966,-54.385040283203125
312000,0.06614647060632706,-0.09291990101337433,0.11405903846025467,-54.55424880981445
314000,0.06559378653764725,-0.09271854907274246,0.11357498168945312,-54.72248077392578
316000,0.06505114585161209,-0.09251710772514343,0.11309760063886642,-54.887962341308594
318000,0.0645078644156456,-0.0923091471195221,0.11261546611785889,-55.053218841552734
320000,0.06397244334220886,-0.09209978580474854,0.11213760823011398,-55.21617889404297
322000,0.06345431506633759,-0.09190832078456879,0.11168523132801056,-55.37845230102539
324000,0.0629219338297844,-0.09168535470962524,0.11119970679283142,-55.53892135620117
326000,0.06240502744913101,-0.09147604554891586,0.11073505878448486,-55.698158264160156
328000,0.061894167214632034,-0.09126801788806915,0.1102757453918457,-55.85651397705078
330000,0.0613875687122345,-0.09105470776557922,0.10981526225805283,-56.0128059387207
332000,0.0608818419277668,-0.09083588421344757,0.10935152322053909,-56.16842269897461
334000,0.060388822108507156,-0.09062673896551132,0.10890369862318039,-56.322628021240234
336000,0.059898022562265396,-0.09041233360767365,0.10845350474119186,-56.475589752197266
338000,0.0594075471162796,-0.09018802642822266,0.10799600183963776,-56.62679672241211
340000,0.0589192770421505,-0.0899602472782135,0.10753756016492844,-56.777286529541016
342000,0.058457065373659134,-0.08976247161626816,0.10711923241615295,-56.926143646240234
344000,0.05798505246639252,-0.08954145014286041,0.10667678713798523,-57.07379913330078
346000,0.057516567409038544,-0.08931927382946014,0.10623600333929062,-57.22074508666992
348000,0.057056549936532974,-0.08909943699836731,0.10580245405435562,-57.36574172973633
350000,0.0565999336540699,-0.08887678384780884,0.10536904633045197,-57.50954818725586
352000,0.056147266179323196,-0.08865399658679962,0.10493829101324081,-57.65267562866211
354000,0.05570455268025398,-0.08844038844108582,0.10452128946781158,-57.795047760009766
356000,0.055263254791498184,-0.08821932971477509,0.10409936308860779,-57.935726165771484
