Barrido de ctes de tiempo -> N_inicial:1, N_final:512
Parametros -> f: 999961.048364639282, Fuente: 1, Iteraciones: 50
Formato -> N,mean_r,std_r

1.000000000000,15868.133765736369,4.987699273342
2.000000000000,15865.018930542072,2.930600999382
3.000000000000,15861.115238894792,2.374785131491
4.000000000000,15859.741037962118,1.879732557912
5.000000000000,15861.181214328473,2.194066697544
6.000000000000,15861.313842789019,2.019564210198
7.000000000000,15861.787349200342,1.826560141905
8.000000000000,15858.089169203486,2.267917425235
9.000000000000,15858.791325453854,1.453940213244
10.000000000000,15859.853263129504,1.335860727010
11.000000000000,15860.019011035001,1.304913503422
12.000000000000,15858.780510390357,1.967056277113
13.000000000000,15859.208267343447,1.308995579009
14.000000000000,15858.904064391241,1.079417621815
15.000000000000,15859.476678519311,1.131148573062
16.000000000000,15859.390165341294,1.075230291224
17.000000000000,15858.939865332062,1.247897637964
18.000000000000,15858.121276268885,0.749361216856
19.000000000000,15858.000497539593,0.857078968939
20.000000000000,15858.628898022291,0.993195199735
21.000000000000,15858.892066332435,0.804497042599
22.000000000000,15858.943113115087,0.851589582103
23.000000000000,15858.265413994995,1.020416049116
24.000000000000,15858.334098323832,0.642030461175
25.000000000000,15858.976490689472,0.663289752723
26.000000000000,15859.405563543658,0.772028794309
27.000000000000,15859.085212361750,0.946157558526
28.000000000000,15858.577947899910,0.606585220032
29.000000000000,15858.555287191344,0.714229533141
30.000000000000,15858.833153180156,0.509759937178
31.000000000000,15858.940300021830,0.701224482814
32.000000000000,15859.306117930386,0.709590328358
33.000000000000,15859.035368885454,0.861522898358
34.000000000000,15858.322723973773,0.805162136255
35.000000000000,15858.644723704238,0.552479791821
36.000000000000,15858.684600169447,0.529222532205
37.000000000000,15858.965983224649,0.564960705958
38.000000000000,15858.822000098933,0.659254752263
39.000000000000,15858.290837725996,0.699914448328
40.000000000000,15858.260530197183,0.534049199600
41.000000000000,15858.681062509679,0.529951910275
42.000000000000,15859.037513112606,0.704878020032
43.000000000000,15858.773737478443,0.750151664960
44.000000000000,15858.443725642119,0.759954905807
45.000000000000,15858.783557747702,0.500615116782
46.000000000000,15858.733608690112,0.624872743514
47.000000000000,15858.764173698302,0.562118813921
48.000000000000,15858.825452150400,0.606750342930
49.000000000000,15858.503546103122,0.605834659236
50.000000000000,15858.454517641560,0.479672509894
51.000000000000,15858.867639052438,0.523672158812
52.000000000000,15859.081905706669,0.517864774865
53.000000000000,15858.805031978383,0.619138454648
54.000000000000,15858.659666154617,0.499775948272
55.000000000000,15858.742685149102,0.492336932041
56.000000000000,15858.988405228823,0.572017067509
57.000000000000,15858.978187750448,0.475973675717
58.000000000000,15859.194134614561,0.518287938684
59.000000000000,15859.146798396747,0.519690809838
60.000000000000,15858.932863002159,0.379533094299
61.000000000000,15858.821439013733,0.456227526959
62.000000000000,15858.987405414313,0.411139918285
63.000000000000,15858.818699214253,0.506348745657
64.000000000000,15858.994441752457,0.472340318158
65.000000000000,15858.434277805418,0.385789787638
66.000000000000,15858.563807601600,0.371823130697
67.000000000000,15859.044893760152,0.477789487853
68.000000000000,15858.947515326150,0.485713146555
69.000000000000,15858.770871827703,0.610559097408
70.000000000000,15858.394294022813,0.544525837592
71.000000000000,15858.497444562900,0.431613287553
72.000000000000,15858.360974041459,0.483208383861
73.000000000000,15858.693566047697,0.486164478381
74.000000000000,15858.720476769891,0.469268901415
75.000000000000,15858.568803479164,0.409656842717
76.000000000000,15858.511459369365,0.365540757592
77.000000000000,15858.598296702867,0.384962653774
78.000000000000,15858.788032720182,0.385339039586
79.000000000000,15858.851784626560,0.457253404890
80.000000000000,15858.685334243939,0.384190934530
81.000000000000,15858.752803852389,0.442438595213
82.000000000000,15859.172770912424,0.392270104299
83.000000000000,15859.139780771829,0.327523851746
84.000000000000,15859.154485004414,0.454711530973
85.000000000000,15858.936413992322,0.532686571330
86.000000000000,15858.868561451431,0.458694222007
87.000000000000,15859.143057290546,0.429131122634
88.000000000000,15859.237945911793,0.331565809357
89.000000000000,15859.201284935829,0.411190695260
90.000000000000,15859.193315569661,0.392941821589
91.000000000000,15859.039304765451,0.450557681774
92.000000000000,15859.239497336110,0.378085555641
93.000000000000,15859.446395229104,0.438958474874
94.000000000000,15859.242172887629,0.378739022228
95.000000000000,15859.345472695553,0.422698750102
96.000000000000,15859.105686364785,0.429250668095
97.000000000000,15859.054144490396,0.402596616983
98.000000000000,15859.193807222005,0.375614244449
99.000000000000,15859.449428935171,0.368973990740
100.000000000000,15859.297288684444,0.370028891789
101.000000000000,15859.151115422159,0.376482573405
102.000000000000,15859.075504789693,0.351543938507
103.000000000000,15859.189398084778,0.414618592682
104.000000000000,15859.122070356876,0.354056832953
105.000000000000,15859.334711153560,0.382204537474
106.000000000000,15859.107849389462,0.392041912122
107.000000000000,15859.138082899288,0.343530648069
108.000000000000,15859.268842131933,0.374924907274
109.000000000000,15859.305501877738,0.294207419105
110.000000000000,15858.801596739328,0.424796680455
111.000000000000,15858.692954972901,0.440274386586
112.000000000000,15858.844719187706,0.359931572319
113.000000000000,15858.716979620169,0.375996126304
114.000000000000,15858.938142060044,0.334528209632
115.000000000000,15858.930906166712,0.472598820874
116.000000000000,15858.771119098103,0.325219653689
117.000000000000,15858.987611904309,0.406226271242
118.000000000000,15858.856512712922,0.365901498035
119.000000000000,15858.778140335355,0.398666788704
120.000000000000,15859.026377832981,0.347461376672
121.000000000000,15858.907850094063,0.368966488402
122.000000000000,15858.727372634814,0.387923634618
123.000000000000,15858.693265923732,0.329298314625
124.000000000000,15858.670968320961,0.359022788955
125.000000000000,15858.793531186013,0.276421761390
126.000000000000,15858.895753983252,0.403418786161
127.000000000000,15858.306468221832,0.438803609257
128.000000000000,15858.359689617993,0.342214497459
129.000000000000,15858.745914388366,0.329447225836
130.000000000000,15858.688863584517,0.330971541366
131.000000000000,15858.348507221555,0.402244371447
132.000000000000,15858.479674095193,0.307712127641
133.000000000000,15858.160120504257,0.356416410526
134.000000000000,15858.286985827130,0.386763842696
135.000000000000,15858.224362229330,0.353697826407
136.000000000000,15858.487628663755,0.328935712245
137.000000000000,15858.293921555345,0.380968987921
138.000000000000,15857.978799430124,0.277242932654
139.000000000000,15858.170011783373,0.314980390950
140.000000000000,15858.242616386653,0.344677896295
141.000000000000,15858.370721991147,0.415773317153
142.000000000000,15858.195285589616,0.296344368313
143.000000000000,15858.005256485894,0.334537760073
144.000000000000,15858.058173954247,0.336918913144
145.000000000000,15858.198579558833,0.346950146486
146.000000000000,15858.184734941578,0.330518148764
147.000000000000,15858.036364868682,0.351515410375
148.000000000000,15857.904008989723,0.330524257023
149.000000000000,15857.993535121412,0.276091716705
150.000000000000,15858.260427644902,0.357502016416
151.000000000000,15858.336806299434,0.376728528299
152.000000000000,15858.148862072463,0.338323082928
153.000000000000,15858.087189372869,0.398854785122
154.000000000000,15857.865980257911,0.349581169012
155.000000000000,15857.936441559588,0.319455836112
156.000000000000,15858.060794002282,0.388515739304
157.000000000000,15857.998225375826,0.400212005597
158.000000000000,15857.952966896812,0.382740218326
159.000000000000,15857.641886413121,0.449597436891
160.000000000000,15857.926501961880,0.322832742598
161.000000000000,15857.985384751535,0.255540352521
162.000000000000,15858.006767776295,0.372606371954
163.000000000000,15857.915490875081,0.318441475921
164.000000000000,15857.926619112040,0.257849543961
165.000000000000,15857.885194859537,0.240978390889
166.000000000000,15858.085885611905,0.293892119680
167.000000000000,15857.721529690236,0.322993754048
168.000000000000,15857.764059494675,0.297990600526
169.000000000000,15857.659260020206,0.301507599443
170.000000000000,15858.140785656959,0.306201618363
171.000000000000,15858.121075094497,0.358686575766
172.000000000000,15857.861503750153,0.309499802458
173.000000000000,15858.212150086185,0.371930368897
174.000000000000,15857.737414645229,0.303898566854
175.000000000000,15857.935948814607,0.233322040451
176.000000000000,15857.878319420202,0.310549900177
177.000000000000,15858.006125035869,0.368152705138
178.000000000000,15858.038600025160,0.389320075383
179.000000000000,15857.531489088855,0.346992720418
180.000000000000,15857.644775887862,0.310919777476
181.000000000000,15857.645729752308,0.292904780821
182.000000000000,15857.514961802550,0.318640262395
183.000000000000,15857.377706987296,0.317835615698
184.000000000000,15857.376876484759,0.325663925783
185.000000000000,15857.460643158121,0.297568228712
186.000000000000,15857.378847183105,0.384212431286
187.000000000000,15857.303109390934,0.330647194536
188.000000000000,15857.460162922183,0.301699974215
189.000000000000,15857.290002951057,0.276640205574
190.000000000000,15857.396472317119,0.309808800837
191.000000000000,15857.444028728152,0.322049762588
192.000000000000,15857.675919893321,0.277792173066
193.000000000000,15857.685070558253,0.287698368726
194.000000000000,15857.719006205753,0.297600553671
195.000000000000,15857.590535166419,0.318378934804
196.000000000000,15857.729302632837,0.270268541884
197.000000000000,15857.743094534058,0.288963290322
198.000000000000,15857.676917123343,0.271068458630
199.000000000000,15857.699758697883,0.289747521680
200.000000000000,15857.821795274884,0.348109144731
201.000000000000,15857.911994407828,0.326360578241
202.000000000000,15857.733572048883,0.238616217693
203.000000000000,15857.819535558932,0.256186256617
204.000000000000,15857.524033721671,0.338238090817
205.000000000000,15857.776649236006,0.312405737058
206.000000000000,15857.601600922171,0.293507802144
207.000000000000,15857.418726057227,0.287784114274
208.000000000000,15857.576665188948,0.346719652165
209.000000000000,15857.570371194002,0.309504050464
210.000000000000,15857.524030688204,0.306830292024
211.000000000000,15857.472945854897,0.281613644055
212.000000000000,15857.414369532711,0.240010807434
213.000000000000,15857.621352906972,0.313774546905
214.000000000000,15857.730573693150,0.291816340582
215.000000000000,15857.476258637094,0.329541189687
216.000000000000,15857.474565601602,0.272491018712
217.000000000000,15857.476555051042,0.316572488740
218.000000000000,15857.459858393444,0.376128749260
219.000000000000,15857.467927261467,0.309474746021
220.000000000000,15857.551135404952,0.322747104504
221.000000000000,15857.723725001559,0.293118602129
222.000000000000,15857.591534036537,0.291649677918
223.000000000000,15857.697442260469,0.327676966439
224.000000000000,15857.642733630773,0.275311082557
225.000000000000,15857.823122700915,0.307949362671
226.000000000000,15857.836373231563,0.258541340898
227.000000000000,15857.782280122719,0.293706830617
228.000000000000,15857.808255448324,0.257493705831
229.000000000000,15857.708914996614,0.339761239246
230.000000000000,15857.860574721342,0.264275694534
231.000000000000,15857.539212474339,0.294439182052
232.000000000000,15857.736357159365,0.236422717205
233.000000000000,15857.777540886389,0.307054313646
234.000000000000,15857.916689872027,0.277389229202
235.000000000000,15857.700095561968,0.332867784534
236.000000000000,15857.609657151725,0.253949935637
237.000000000000,15857.433993172679,0.263488031718
238.000000000000,15857.666119691194,0.264814950996
239.000000000000,15857.759862145786,0.207390735320
240.000000000000,15857.427493203844,0.250883153104
241.000000000000,15857.413251920138,0.359394266526
242.000000000000,15857.458126743451,0.245243107632
243.000000000000,15857.606938164165,0.267307776307
244.000000000000,15857.780511254179,0.275860997535
245.000000000000,15857.630567261207,0.351712909697
246.000000000000,15857.622552938928,0.276324457033
247.000000000000,15857.501496896399,0.237468755059
248.000000000000,15857.455474026887,0.279347595802
249.000000000000,15857.513450615546,0.267356377140
250.000000000000,15857.510820563406,0.275759843326
251.000000000000,15857.572059815666,0.340333728918
252.000000000000,15857.486772774668,0.284105944081
253.000000000000,15857.508455460540,0.258633591821
254.000000000000,15857.428476316674,0.261716203108
255.000000000000,15857.496850723881,0.249857940433
256.000000000000,15857.453618895226,0.259944174901
257.000000000000,15857.521154259175,0.273523529503
258.000000000000,15857.735390587794,0.202959212214
259.000000000000,15857.681215806471,0.243484054385
260.000000000000,15857.733780215603,0.307448900289
261.000000000000,15857.816270152816,0.280276387666
262.000000000000,15857.584803766304,0.315854752309
263.000000000000,15857.710310762683,0.281383984283
264.000000000000,15857.735290329128,0.237099994606
265.000000000000,15857.693675938472,0.273745064545
266.000000000000,15857.903642668412,0.287781475317
267.000000000000,15857.662296166596,0.318728143841
268.000000000000,15857.746959879962,0.245551579102
269.000000000000,15857.784420676593,0.256908832861
270.000000000000,15857.819134586201,0.185845973234
271.000000000000,15857.908818799209,0.289655234002
272.000000000000,15857.923654812352,0.285951235885
273.000000000000,15857.809662465015,0.285414054888
274.000000000000,15857.923704084909,0.317093372227
275.000000000000,15857.863332795660,0.200466130740
276.000000000000,15857.898721945257,0.247422870818
277.000000000000,15857.826988673603,0.253194973524
278.000000000000,15857.809112060646,0.257808538418
279.000000000000,15857.958906422626,0.289985141639
280.000000000000,15857.898963009242,0.245677530761
281.000000000000,15857.932485365283,0.276028404888
282.000000000000,15858.037904885079,0.253236057731
283.000000000000,15857.915958736467,0.296230908684
284.000000000000,15858.094494150426,0.339503446615
285.000000000000,15858.196529896488,0.280570881916
286.000000000000,15858.133059758629,0.222387972857
287.000000000000,15858.181249254751,0.239625005310
288.000000000000,15858.179858983476,0.277076513343
289.000000000000,15858.123686763447,0.255359305861
290.000000000000,15858.050015636019,0.320529270105
291.000000000000,15858.075979045994,0.307793773958
292.000000000000,15858.145969477635,0.244493641212
293.000000000000,15858.198754342106,0.259386311439
294.000000000000,15858.010827228236,0.274603391453
295.000000000000,15858.010053340102,0.229313763755
296.000000000000,15858.128925906907,0.315302230033
297.000000000000,15857.940456351698,0.291137418852
298.000000000000,15858.051775254060,0.269231823497
299.000000000000,15858.158576254576,0.272598189892
300.000000000000,15858.194983277213,0.282195320022
301.000000000000,15858.092806387691,0.251427240269
302.000000000000,15857.902480139821,0.272764299135
303.000000000000,15857.868254393445,0.334369843258
304.000000000000,15858.170780850152,0.280220273888
305.000000000000,15858.292062651066,0.294181982303
306.000000000000,15858.063917435458,0.286940884082
307.000000000000,15858.098408981408,0.252703488871
308.000000000000,15857.904879263759,0.278031384738
309.000000000000,15857.892930507336,0.292838630832
310.000000000000,15857.944130552160,0.294755739730
311.000000000000,15857.992832685877,0.252919538695
312.000000000000,15858.000310126914,0.303493991487
313.000000000000,15857.957715992632,0.245321560871
314.000000000000,15857.872810765817,0.318715734081
315.000000000000,15857.927938024404,0.281860965280
316.000000000000,15857.965397188096,0.240107385348
317.000000000000,15857.853886055535,0.267778941613
318.000000000000,15857.712177084388,0.237442905366
319.000000000000,15857.779794754517,0.300302739579
320.000000000000,15857.656705625197,0.304569910415
321.000000000000,15857.741596370197,0.287529988716
322.000000000000,15857.830091959464,0.222982857159
323.000000000000,15857.791920402229,0.277126780370
324.000000000000,15857.650086467987,0.241212006613
325.000000000000,15857.726165423657,0.244697520294
326.000000000000,15857.836367473392,0.234070569952
327.000000000000,15857.734485399304,0.263052454778
328.000000000000,15857.700035269001,0.206477032249
329.000000000000,15857.786748757791,0.227878045013
330.000000000000,15857.636866201015,0.245711335993
331.000000000000,15857.778881477016,0.227977869959
332.000000000000,15857.787788778925,0.316748624426
333.000000000000,15857.732932069615,0.229266626269
334.000000000000,15857.722914949207,0.244235401369
335.000000000000,15857.485895262473,0.232677992536
336.000000000000,15857.635554686876,0.221789546419
337.000000000000,15857.794684931854,0.254444361665
338.000000000000,15857.793230500691,0.276300049139
339.000000000000,15857.664321112965,0.286468972322
340.000000000000,15857.794153738678,0.360841443125
341.000000000000,15857.606766762188,0.276669677591
342.000000000000,15857.757774176560,0.270045354657
343.000000000000,15857.613369685789,0.283936695878
344.000000000000,15857.674460697079,0.219146446756
345.000000000000,15857.667530016646,0.252226434161
346.000000000000,15857.740828304242,0.324341769908
347.000000000000,15857.818938208238,0.269993467881
348.000000000000,15857.552611520754,0.271678574241
349.000000000000,15857.670411572359,0.204340889721
350.000000000000,15857.608546399173,0.265164011292
351.000000000000,15857.671474428296,0.236718220717
352.000000000000,15857.697028851508,0.250739460405
353.000000000000,15857.770696849759,0.224812505512
354.000000000000,15857.589703275553,0.243888753159
355.000000000000,15857.741327476519,0.242019115077
356.000000000000,15857.645250646272,0.266566291875
357.000000000000,15857.818063008515,0.219267391240
358.000000000000,15857.707864789674,0.253076646467
359.000000000000,15857.575789869124,0.237881934007
360.000000000000,15857.597870567581,0.257431685986
361.000000000000,15857.762029726950,0.246938889777
362.000000000000,15857.560135165510,0.253642792401
363.000000000000,15857.463118656353,0.245040832619
364.000000000000,15857.579222604141,0.267431333838
365.000000000000,15857.681809011079,0.260029651150
366.000000000000,15857.565205025780,0.241077887017
367.000000000000,15857.814089286730,0.281888080550
368.000000000000,15857.742178625022,0.274149177902
369.000000000000,15857.600017554878,0.302078619203
370.000000000000,15857.344847902092,0.221367626542
371.000000000000,15857.529047418291,0.246328433103
372.000000000000,15857.458436117555,0.254710712421
373.000000000000,15857.406749656826,0.304001802395
374.000000000000,15857.205926260904,0.255935274854
375.000000000000,15857.398791609698,0.265162786951
376.000000000000,15857.228653916633,0.227520405106
377.000000000000,15857.248861365102,0.200853224241
378.000000000000,15857.464824464050,0.272806016447
379.000000000000,15857.601959979153,0.258822655330
380.000000000000,15857.697958505885,0.211952451927
381.000000000000,15857.599211301922,0.256612900700
382.000000000000,15857.518302722798,0.328559823269
383.000000000000,15857.529035252501,0.216045546588
384.000000000000,15857.499153253226,0.260203845597
385.000000000000,15857.499355721677,0.212785336692
386.000000000000,15857.630821924691,0.253815321140
387.000000000000,15857.585920645733,0.259716361902
388.000000000000,15857.501709742704,0.195447943550
389.000000000000,15857.670843377353,0.238436118240
390.000000000000,15857.586816036955,0.201751086059
391.000000000000,15857.477984014873,0.253693560532
392.000000000000,15857.431330674937,0.256451799421
393.000000000000,15857.642597187734,0.186323644763
394.000000000000,15857.478928159308,0.238676584333
395.000000000000,15857.816777552371,0.249941255745
396.000000000000,15857.690052286483,0.237374945191
397.000000000000,15857.512701488491,0.185107616659
398.000000000000,15857.636863972812,0.245753216177
399.000000000000,15857.546687665252,0.200961325677
400.000000000000,15857.539901406661,0.273088021665
401.000000000000,15857.476292552592,0.238627531299
402.000000000000,15857.503131477386,0.284001240352
403.000000000000,15857.500905575063,0.232256595694
